test line,ground,predicted,mvs
101,0,1,{'votes/confidence': '5/6'}
102,0,2,{'votes/confidence': '4/6'}
103,0,0,{'votes/confidence': 0.7711682915687561}
104,0,0,{'votes/confidence': '3/4'}
105,0,2,{'votes/confidence': '4/6'}
106,0,1,{'votes/confidence': '3/5'}
107,0,1,{'votes/confidence': '3/7'}
108,0,2,{'votes/confidence': '3/5'}
109,0,3,{'votes/confidence': '5/6'}
110,0,3,{'votes/confidence': '3/5'}
111,0,0,{'votes/confidence': '4/6'}
112,0,1,{'votes/confidence': 0.4446001946926117}
113,0,0,{'votes/confidence': '3/4'}
114,0,2,{'votes/confidence': 0.7714049816131592}
115,0,3,{'votes/confidence': '5/7'}
116,0,0,{'votes/confidence': 0.9252194762229919}
117,0,2,{'votes/confidence': 0.8871936798095703}
118,0,0,{'votes/confidence': '3/4'}
119,0,1,{'votes/confidence': 0.9953959584236145}
120,0,0,{'votes/confidence': 0.9903324246406555}
121,0,0,{'votes/confidence': '4/5'}
122,0,2,{'votes/confidence': '3/5'}
123,0,2,{'votes/confidence': 0.4596242606639862}
124,0,1,{'votes/confidence': '4/6'}
125,0,3,{'votes/confidence': '3/5'}
126,0,3,{'votes/confidence': '4/5'}
127,0,2,{'votes/confidence': '5/7'}
128,0,1,{'votes/confidence': 0.8965688943862915}
129,0,2,{'votes/confidence': '5/5'}
130,0,3,{'votes/confidence': '3/5'}
131,0,2,{'votes/confidence': '3/6'}
132,0,3,{'votes/confidence': '5/6'}
133,0,2,{'votes/confidence': 0.45470795035362244}
134,1,0,{'votes/confidence': '2/4'}
135,1,0,{'votes/confidence': '4/5'}
136,1,2,{'votes/confidence': '3/5'}
137,1,2,{'votes/confidence': '2/4'}
138,1,0,{'votes/confidence': '6/8'}
139,1,3,{'votes/confidence': '2/3'}
140,1,2,{'votes/confidence': '2/3'}
141,1,1,{'votes/confidence': '3/4'}
142,1,3,{'votes/confidence': '2/3'}
143,1,1,{'votes/confidence': '3/5'}
144,1,1,{'votes/confidence': 0.9954872727394104}
145,1,2,{'votes/confidence': '3/4'}
146,1,2,{'votes/confidence': '2/3'}
147,1,0,{'votes/confidence': '4/6'}
148,1,3,{'votes/confidence': '3/7'}
149,1,1,{'votes/confidence': '5/7'}
150,1,1,{'votes/confidence': '1/1'}
151,1,3,{'votes/confidence': '3/4'}
152,1,3,{'votes/confidence': 0.7054149508476257}
153,1,2,{'votes/confidence': '4/5'}
154,1,2,{'votes/confidence': '2/3'}
155,1,3,{'votes/confidence': '5/6'}
156,1,1,{'votes/confidence': '3/6'}
157,1,2,{'votes/confidence': '3/6'}
158,1,3,{'votes/confidence': '4/6'}
159,1,2,{'votes/confidence': '3/5'}
160,1,2,{'votes/confidence': 0.8371084928512573}
161,1,2,{'votes/confidence': '3/3'}
162,1,3,{'votes/confidence': '3/5'}
163,1,3,{'votes/confidence': '2/5'}
164,1,1,{'votes/confidence': '6/6'}
165,1,3,{'votes/confidence': '4/6'}
166,1,3,{'votes/confidence': '3/5'}
167,1,2,{'votes/confidence': '4/6'}
168,1,1,{'votes/confidence': '3/5'}
169,1,1,{'votes/confidence': '4/5'}
170,1,1,{'votes/confidence': 0.6525285243988037}
171,1,3,{'votes/confidence': '3/6'}
172,1,1,{'votes/confidence': 0.9020445346832275}
173,1,3,{'votes/confidence': '5/6'}
174,1,3,{'votes/confidence': '2/4'}
175,1,1,{'votes/confidence': '4/5'}
176,1,2,{'votes/confidence': '3/4'}
177,1,3,{'votes/confidence': '2/4'}
178,1,3,{'votes/confidence': '3/4'}
179,1,0,{'votes/confidence': '2/2'}
180,1,3,{'votes/confidence': '4/5'}
181,1,3,{'votes/confidence': '2/3'}
182,1,0,{'votes/confidence': '4/6'}
183,1,0,{'votes/confidence': 0.6608123183250427}
184,1,0,{'votes/confidence': '6/7'}
185,1,0,{'votes/confidence': '5/6'}
186,1,2,{'votes/confidence': '2/2'}
187,1,3,{'votes/confidence': '4/5'}
188,1,3,{'votes/confidence': '4/7'}
189,1,2,{'votes/confidence': '3/6'}
190,1,2,{'votes/confidence': '3/5'}
191,1,1,{'votes/confidence': '3/5'}
192,1,1,{'votes/confidence': '2/2'}
193,1,2,{'votes/confidence': '2/4'}
194,1,3,{'votes/confidence': 0.73253333568573}
195,1,0,{'votes/confidence': '3/4'}
196,1,1,{'votes/confidence': 0.8223832249641418}
197,1,3,{'votes/confidence': '3/5'}
198,1,0,{'votes/confidence': '3/5'}
199,1,3,{'votes/confidence': '3/5'}
200,1,0,{'votes/confidence': '2/3'}
201,1,2,{'votes/confidence': '4/5'}
202,1,2,{'votes/confidence': '3/6'}
203,1,1,{'votes/confidence': 0.9492160677909851}
204,1,1,{'votes/confidence': '3/5'}
205,1,3,{'votes/confidence': '5/5'}
206,1,2,{'votes/confidence': '5/8'}
207,1,0,{'votes/confidence': 0.7277522683143616}
208,1,3,{'votes/confidence': '3/4'}
209,1,2,{'votes/confidence': '3/6'}
210,1,0,{'votes/confidence': '3/6'}
211,1,0,{'votes/confidence': 0.7892661690711975}
212,1,0,{'votes/confidence': '4/6'}
213,1,3,{'votes/confidence': '1/1'}
214,1,2,{'votes/confidence': '3/4'}
215,1,1,{'votes/confidence': '4/4'}
216,1,1,{'votes/confidence': '3/4'}
217,1,1,{'votes/confidence': '4/4'}
218,1,2,{'votes/confidence': '4/5'}
219,1,1,{'votes/confidence': '4/4'}
220,1,3,{'votes/confidence': '2/3'}
221,1,3,{'votes/confidence': 0.7152507305145264}
222,1,3,{'votes/confidence': '2/3'}
223,1,1,{'votes/confidence': '4/6'}
224,1,0,{'votes/confidence': 0.4267653822898865}
225,1,0,{'votes/confidence': '4/6'}
226,1,0,{'votes/confidence': '4/8'}
227,1,2,{'votes/confidence': 0.7474190592765808}
228,1,3,{'votes/confidence': '1/1'}
229,1,2,{'votes/confidence': '2/4'}
230,1,3,{'votes/confidence': '4/4'}
231,1,0,{'votes/confidence': '3/4'}
232,1,0,{'votes/confidence': '3/4'}
233,1,3,{'votes/confidence': '4/6'}
234,1,2,{'votes/confidence': '2/4'}
235,1,3,{'votes/confidence': '4/6'}
236,1,1,{'votes/confidence': '1/1'}
237,1,0,{'votes/confidence': '4/5'}
238,1,0,{'votes/confidence': '3/3'}
239,1,2,{'votes/confidence': '2/4'}
240,1,0,{'votes/confidence': '6/7'}
241,1,0,{'votes/confidence': '3/4'}
242,1,1,{'votes/confidence': '7/8'}
243,1,3,{'votes/confidence': '3/5'}
244,1,1,{'votes/confidence': 0.6872696876525879}
245,1,1,{'votes/confidence': '2/4'}
246,1,1,{'votes/confidence': '3/5'}
247,1,2,{'votes/confidence': '4/7'}
248,1,2,{'votes/confidence': '4/6'}
249,2,3,{'votes/confidence': '5/6'}
250,2,2,{'votes/confidence': 0.63560950756073}
251,2,3,{'votes/confidence': '5/6'}
252,2,1,{'votes/confidence': '5/7'}
253,2,2,{'votes/confidence': '4/7'}
254,2,2,{'votes/confidence': '6/6'}
255,2,2,{'votes/confidence': '3/5'}
256,2,2,{'votes/confidence': '7/7'}
257,2,3,{'votes/confidence': '5/5'}
258,2,2,{'votes/confidence': '5/6'}
259,2,2,{'votes/confidence': '6/6'}
260,2,2,{'votes/confidence': '6/6'}
261,2,0,{'votes/confidence': '6/7'}
262,2,2,{'votes/confidence': '3/4'}
263,2,2,{'votes/confidence': '2/2'}
264,2,3,{'votes/confidence': 0.7572260499000549}
265,2,3,{'votes/confidence': '4/5'}
266,2,2,{'votes/confidence': '6/6'}
267,2,2,{'votes/confidence': '6/6'}
268,2,2,{'votes/confidence': '3/4'}
269,2,3,{'votes/confidence': '4/5'}
270,2,3,{'votes/confidence': '2/2'}
271,2,3,{'votes/confidence': '5/8'}
272,2,2,{'votes/confidence': '6/6'}
273,2,2,{'votes/confidence': '4/7'}
274,2,3,{'votes/confidence': '4/5'}
275,2,3,{'votes/confidence': '1/1'}
276,2,2,{'votes/confidence': '6/6'}
277,2,3,{'votes/confidence': '3/4'}
278,2,3,{'votes/confidence': '4/5'}
279,2,2,{'votes/confidence': '6/6'}
280,2,3,{'votes/confidence': '6/8'}
281,2,3,{'votes/confidence': '5/6'}
282,2,3,{'votes/confidence': 0.6207705140113831}
283,2,2,{'votes/confidence': '4/8'}
284,2,2,{'votes/confidence': '7/7'}
285,2,2,{'votes/confidence': '5/8'}
286,2,3,{'votes/confidence': '5/6'}
287,2,3,{'votes/confidence': '4/7'}
288,2,3,{'votes/confidence': 0.5732063055038452}
289,2,3,{'votes/confidence': '4/5'}
290,2,2,{'votes/confidence': '6/6'}
291,2,0,{'votes/confidence': '6/7'}
292,2,2,{'votes/confidence': 0.9706093668937683}
293,2,2,{'votes/confidence': '8/8'}
294,2,3,{'votes/confidence': '7/7'}
295,2,3,{'votes/confidence': '3/3'}
296,2,2,{'votes/confidence': '4/5'}
297,2,0,{'votes/confidence': '4/6'}
298,2,3,{'votes/confidence': '4/4'}
299,2,3,{'votes/confidence': '4/7'}
300,2,2,{'votes/confidence': 0.7579876780509949}
301,2,2,{'votes/confidence': '4/5'}
302,2,2,{'votes/confidence': '3/5'}
303,2,2,{'votes/confidence': '6/6'}
304,2,3,{'votes/confidence': '5/7'}
305,2,2,{'votes/confidence': '1/1'}
306,2,2,{'votes/confidence': '4/4'}
307,2,3,{'votes/confidence': '4/6'}
308,2,2,{'votes/confidence': '3/5'}
309,2,2,{'votes/confidence': '5/5'}
310,2,2,{'votes/confidence': '6/6'}
311,2,2,{'votes/confidence': '6/6'}
312,2,2,{'votes/confidence': '7/7'}
313,2,2,{'votes/confidence': '6/6'}
314,2,2,{'votes/confidence': '5/5'}
315,2,3,{'votes/confidence': '3/3'}
316,2,2,{'votes/confidence': '5/5'}
317,2,3,{'votes/confidence': '3/4'}
318,2,2,{'votes/confidence': '5/5'}
319,2,2,{'votes/confidence': '4/5'}
320,2,0,{'votes/confidence': '5/6'}
321,2,2,{'votes/confidence': 0.5931329727172852}
322,2,3,{'votes/confidence': '4/7'}
323,2,3,{'votes/confidence': '5/6'}
324,2,3,{'votes/confidence': '4/6'}
325,2,3,{'votes/confidence': '4/5'}
326,2,3,{'votes/confidence': '4/5'}
327,2,2,{'votes/confidence': 0.7391518950462341}
328,2,0,{'votes/confidence': '5/6'}
329,2,2,{'votes/confidence': '4/4'}
330,2,2,{'votes/confidence': '5/5'}
331,2,2,{'votes/confidence': '6/6'}
332,2,3,{'votes/confidence': '4/5'}
333,2,2,{'votes/confidence': '4/6'}
334,2,2,{'votes/confidence': '7/7'}
335,2,2,{'votes/confidence': '5/5'}
336,2,3,{'votes/confidence': '8/9'}
337,2,3,{'votes/confidence': '3/5'}
338,2,3,{'votes/confidence': 0.5898051261901855}
339,2,3,{'votes/confidence': '4/6'}
340,2,3,{'votes/confidence': '3/4'}
341,2,2,{'votes/confidence': '3/4'}
342,2,2,{'votes/confidence': '6/6'}
343,2,3,{'votes/confidence': '3/6'}
344,2,2,{'votes/confidence': '7/7'}
345,2,2,{'votes/confidence': '6/6'}
346,2,2,{'votes/confidence': '5/5'}
347,2,3,{'votes/confidence': '4/5'}
348,2,2,{'votes/confidence': 0.559493362903595}
349,2,3,{'votes/confidence': '3/3'}
350,2,2,{'votes/confidence': '3/7'}
351,2,3,{'votes/confidence': '4/6'}
352,2,2,{'votes/confidence': '3/4'}
353,2,2,{'votes/confidence': '4/5'}
354,2,2,{'votes/confidence': '4/4'}
355,2,2,{'votes/confidence': 0.7756563425064087}
356,2,2,{'votes/confidence': '4/4'}
357,2,3,{'votes/confidence': '6/7'}
358,2,2,{'votes/confidence': '4/7'}
359,2,2,{'votes/confidence': '4/4'}
360,2,2,{'votes/confidence': '2/4'}
361,2,1,{'votes/confidence': 0.3998185694217682}
362,2,0,{'votes/confidence': '2/4'}
363,2,1,{'votes/confidence': '2/3'}
364,2,0,{'votes/confidence': '3/4'}
365,2,3,{'votes/confidence': '3/4'}
366,2,2,{'votes/confidence': '5/5'}
367,2,2,{'votes/confidence': '5/5'}
368,2,2,{'votes/confidence': '5/5'}
369,2,3,{'votes/confidence': 0.747810423374176}
370,2,2,{'votes/confidence': '7/7'}
371,2,3,{'votes/confidence': '2/3'}
372,2,3,{'votes/confidence': '5/7'}
373,2,3,{'votes/confidence': '5/6'}
374,2,2,{'votes/confidence': '5/6'}
375,2,3,{'votes/confidence': '4/6'}
376,2,2,{'votes/confidence': '4/6'}
377,2,3,{'votes/confidence': '6/8'}
378,2,3,{'votes/confidence': '4/6'}
379,2,2,{'votes/confidence': '6/6'}
380,2,3,{'votes/confidence': '6/8'}
381,2,2,{'votes/confidence': '7/7'}
382,2,2,{'votes/confidence': '3/4'}
383,2,3,{'votes/confidence': '3/5'}
384,2,3,{'votes/confidence': '4/7'}
385,2,0,{'votes/confidence': '4/7'}
386,2,3,{'votes/confidence': '5/7'}
387,2,0,{'votes/confidence': '3/5'}
388,2,0,{'votes/confidence': '4/6'}
389,2,0,{'votes/confidence': 0.6343718767166138}
390,2,3,{'votes/confidence': '5/6'}
391,2,2,{'votes/confidence': '5/5'}
392,2,2,{'votes/confidence': '3/5'}
393,2,2,{'votes/confidence': '3/3'}
394,2,2,{'votes/confidence': '4/4'}
395,2,2,{'votes/confidence': '4/4'}
396,2,2,{'votes/confidence': '3/5'}
397,2,2,{'votes/confidence': '2/3'}
398,2,3,{'votes/confidence': '3/6'}
399,2,2,{'votes/confidence': '4/5'}
400,2,2,{'votes/confidence': '4/5'}
401,2,2,{'votes/confidence': '6/6'}
402,2,3,{'votes/confidence': '4/5'}
403,2,2,{'votes/confidence': 0.760530412197113}
404,2,2,{'votes/confidence': '4/5'}
405,2,2,{'votes/confidence': 0.6924529671669006}
406,2,2,{'votes/confidence': '4/6'}
407,2,2,{'votes/confidence': '3/6'}
408,2,2,{'votes/confidence': '4/4'}
409,2,2,{'votes/confidence': '6/6'}
410,2,2,{'votes/confidence': '4/4'}
411,2,2,{'votes/confidence': '7/7'}
412,2,3,{'votes/confidence': '6/8'}
413,2,3,{'votes/confidence': '6/7'}
414,2,2,{'votes/confidence': '5/5'}
415,2,3,{'votes/confidence': '4/7'}
416,2,2,{'votes/confidence': '5/5'}
417,2,3,{'votes/confidence': '5/5'}
418,2,3,{'votes/confidence': 0.8791205883026123}
419,2,2,{'votes/confidence': '4/5'}
420,2,1,{'votes/confidence': '5/6'}
421,2,3,{'votes/confidence': '3/4'}
422,2,2,{'votes/confidence': '3/5'}
423,2,1,{'votes/confidence': '3/7'}
424,2,3,{'votes/confidence': 0.7275968194007874}
425,2,3,{'votes/confidence': '3/5'}
426,2,3,{'votes/confidence': '6/7'}
427,2,3,{'votes/confidence': '4/5'}
428,2,3,{'votes/confidence': '2/3'}
429,2,2,{'votes/confidence': '8/8'}
430,2,2,{'votes/confidence': 0.9512539505958557}
431,2,2,{'votes/confidence': 0.5577501058578491}
432,2,3,{'votes/confidence': '7/8'}
433,2,0,{'votes/confidence': '6/7'}
434,2,3,{'votes/confidence': '4/5'}
435,2,2,{'votes/confidence': '6/6'}
436,2,3,{'votes/confidence': '3/5'}
437,2,3,{'votes/confidence': '4/5'}
438,2,2,{'votes/confidence': '3/3'}
439,2,2,{'votes/confidence': '5/5'}
440,2,2,{'votes/confidence': '2/3'}
441,2,2,{'votes/confidence': '2/4'}
442,2,3,{'votes/confidence': '4/5'}
443,2,3,{'votes/confidence': '2/3'}
444,2,3,{'votes/confidence': '2/3'}
445,2,2,{'votes/confidence': 0.7274258732795715}
446,2,3,{'votes/confidence': '3/4'}
447,2,2,{'votes/confidence': '1/1'}
448,2,2,{'votes/confidence': '8/8'}
449,2,2,{'votes/confidence': '4/6'}
450,2,2,{'votes/confidence': '6/6'}
451,2,3,{'votes/confidence': '5/6'}
452,2,2,{'votes/confidence': '6/6'}
453,2,3,{'votes/confidence': '5/6'}
454,2,2,{'votes/confidence': '3/3'}
455,2,0,{'votes/confidence': '2/3'}
456,2,3,{'votes/confidence': '5/6'}
457,2,3,{'votes/confidence': '4/4'}
458,2,3,{'votes/confidence': '5/6'}
459,2,2,{'votes/confidence': '3/4'}
460,2,3,{'votes/confidence': '3/5'}
461,2,3,{'votes/confidence': '4/5'}
462,2,2,{'votes/confidence': '5/5'}
463,2,2,{'votes/confidence': '4/4'}
464,2,2,{'votes/confidence': '3/5'}
465,2,3,{'votes/confidence': '2/3'}
466,2,2,{'votes/confidence': '3/5'}
467,2,2,{'votes/confidence': 0.8683781027793884}
468,2,3,{'votes/confidence': '4/5'}
469,2,2,{'votes/confidence': '3/5'}
470,2,2,{'votes/confidence': '2/2'}
471,2,2,{'votes/confidence': '5/5'}
472,2,0,{'votes/confidence': '4/5'}
473,2,2,{'votes/confidence': '6/6'}
474,2,2,{'votes/confidence': '6/6'}
475,2,2,{'votes/confidence': 0.7659835815429688}
476,2,3,{'votes/confidence': '3/5'}
477,2,2,{'votes/confidence': '4/4'}
478,2,2,{'votes/confidence': '4/4'}
479,2,2,{'votes/confidence': '3/6'}
480,2,2,{'votes/confidence': '4/5'}
481,2,2,{'votes/confidence': '5/5'}
482,2,0,{'votes/confidence': '3/5'}
483,2,2,{'votes/confidence': '3/3'}
484,2,3,{'votes/confidence': '4/6'}
485,2,3,{'votes/confidence': '4/7'}
486,2,3,{'votes/confidence': '4/6'}
487,2,0,{'votes/confidence': '2/3'}
488,2,3,{'votes/confidence': '2/3'}
489,2,2,{'votes/confidence': 0.5732643008232117}
490,2,3,{'votes/confidence': '1/1'}
491,2,3,{'votes/confidence': '4/5'}
492,2,2,{'votes/confidence': '5/5'}
493,2,3,{'votes/confidence': '2/3'}
494,2,2,{'votes/confidence': '3/5'}
495,2,3,{'votes/confidence': '4/4'}
496,2,2,{'votes/confidence': '2/3'}
497,2,3,{'votes/confidence': '3/5'}
498,2,1,{'votes/confidence': 0.5858156681060791}
499,2,2,{'votes/confidence': '4/6'}
500,2,3,{'votes/confidence': '3/3'}
501,2,3,{'votes/confidence': '3/4'}
502,2,2,{'votes/confidence': '2/3'}
503,2,3,{'votes/confidence': '5/5'}
504,2,2,{'votes/confidence': '3/4'}
505,2,1,{'votes/confidence': '3/5'}
506,2,2,{'votes/confidence': '4/4'}
507,2,0,{'votes/confidence': '3/5'}
508,2,0,{'votes/confidence': '2/3'}
509,2,2,{'votes/confidence': 0.7707186341285706}
510,2,3,{'votes/confidence': '3/3'}
511,2,2,{'votes/confidence': '3/5'}
512,2,2,{'votes/confidence': '6/6'}
513,2,2,{'votes/confidence': '5/6'}
514,2,2,{'votes/confidence': '5/5'}
515,2,0,{'votes/confidence': '4/6'}
516,2,0,{'votes/confidence': '6/7'}
517,2,3,{'votes/confidence': 0.6747568845748901}
518,2,0,{'votes/confidence': '5/5'}
519,2,0,{'votes/confidence': '2/4'}
520,2,2,{'votes/confidence': '6/6'}
521,2,2,{'votes/confidence': '4/7'}
522,2,3,{'votes/confidence': 0.8082581162452698}
523,2,2,{'votes/confidence': '4/5'}
524,2,2,{'votes/confidence': '3/3'}
525,2,2,{'votes/confidence': '3/5'}
526,2,2,{'votes/confidence': '4/4'}
527,2,2,{'votes/confidence': '6/6'}
528,2,3,{'votes/confidence': 0.6819651126861572}
529,2,2,{'votes/confidence': '5/5'}
530,2,2,{'votes/confidence': '2/3'}
531,2,2,{'votes/confidence': '3/6'}
532,2,2,{'votes/confidence': '3/4'}
533,2,3,{'votes/confidence': '4/4'}
534,2,2,{'votes/confidence': '3/5'}
535,2,2,{'votes/confidence': '3/6'}
536,2,3,{'votes/confidence': '5/7'}
537,2,3,{'votes/confidence': '4/5'}
538,2,1,{'votes/confidence': '5/7'}
539,2,3,{'votes/confidence': 0.7101783752441406}
540,2,0,{'votes/confidence': '3/5'}
541,2,3,{'votes/confidence': '2/3'}
542,2,3,{'votes/confidence': '4/5'}
543,2,2,{'votes/confidence': '4/4'}
544,2,2,{'votes/confidence': '5/5'}
545,2,2,{'votes/confidence': '4/4'}
546,2,2,{'votes/confidence': '3/5'}
547,2,2,{'votes/confidence': '5/5'}
548,2,2,{'votes/confidence': '2/3'}
549,2,2,{'votes/confidence': '4/6'}
550,2,2,{'votes/confidence': '3/4'}
551,2,3,{'votes/confidence': '3/6'}
552,2,2,{'votes/confidence': '3/6'}
553,2,3,{'votes/confidence': 0.5569590926170349}
554,2,3,{'votes/confidence': '3/4'}
555,2,3,{'votes/confidence': '3/6'}
556,2,3,{'votes/confidence': '3/5'}
557,2,3,{'votes/confidence': '7/8'}
558,2,2,{'votes/confidence': '4/7'}
559,2,2,{'votes/confidence': 0.577930212020874}
560,2,2,{'votes/confidence': '3/6'}
561,2,3,{'votes/confidence': '3/4'}
562,2,2,{'votes/confidence': '6/8'}
563,2,2,{'votes/confidence': '4/4'}
564,2,2,{'votes/confidence': '3/6'}
565,2,3,{'votes/confidence': '5/7'}
566,2,2,{'votes/confidence': '3/5'}
567,2,2,{'votes/confidence': '7/7'}
568,2,0,{'votes/confidence': '3/5'}
569,2,3,{'votes/confidence': 0.6791800260543823}
570,2,3,{'votes/confidence': '4/4'}
571,2,3,{'votes/confidence': '5/6'}
572,2,3,{'votes/confidence': 0.8054755926132202}
573,2,2,{'votes/confidence': '3/5'}
574,2,3,{'votes/confidence': 0.8486121892929077}
575,2,2,{'votes/confidence': '5/6'}
576,2,3,{'votes/confidence': 0.7485663890838623}
577,2,3,{'votes/confidence': '3/3'}
578,2,2,{'votes/confidence': '5/5'}
579,2,0,{'votes/confidence': '4/4'}
580,2,3,{'votes/confidence': '3/5'}
581,2,2,{'votes/confidence': 0.9032220840454102}
582,2,3,{'votes/confidence': 0.6825153827667236}
583,2,3,{'votes/confidence': '4/5'}
584,2,2,{'votes/confidence': '5/6'}
585,2,2,{'votes/confidence': 0.9141906499862671}
586,2,2,{'votes/confidence': '6/6'}
587,2,2,{'votes/confidence': '3/3'}
588,2,3,{'votes/confidence': '6/7'}
589,2,2,{'votes/confidence': '5/5'}
590,2,0,{'votes/confidence': 0.43682703375816345}
591,2,2,{'votes/confidence': '6/6'}
592,2,1,{'votes/confidence': '5/6'}
593,2,3,{'votes/confidence': '4/6'}
594,2,2,{'votes/confidence': '3/5'}
595,2,3,{'votes/confidence': '5/7'}
596,2,2,{'votes/confidence': '3/4'}
597,2,1,{'votes/confidence': '4/4'}
598,2,2,{'votes/confidence': '5/6'}
599,2,3,{'votes/confidence': '5/6'}
600,2,3,{'votes/confidence': '5/5'}
601,2,2,{'votes/confidence': '4/6'}
602,2,2,{'votes/confidence': '3/5'}
603,2,2,{'votes/confidence': '4/4'}
604,2,3,{'votes/confidence': '3/4'}
605,2,2,{'votes/confidence': '3/4'}
606,2,1,{'votes/confidence': '4/5'}
607,2,2,{'votes/confidence': '4/4'}
608,2,1,{'votes/confidence': '4/5'}
609,2,0,{'votes/confidence': '3/6'}
610,2,3,{'votes/confidence': '4/5'}
611,2,2,{'votes/confidence': '3/4'}
612,2,2,{'votes/confidence': '5/6'}
613,2,0,{'votes/confidence': '4/8'}
614,2,2,{'votes/confidence': '3/4'}
615,2,3,{'votes/confidence': '3/5'}
616,2,2,{'votes/confidence': '2/3'}
617,2,2,{'votes/confidence': '5/5'}
618,2,2,{'votes/confidence': '6/6'}
619,2,2,{'votes/confidence': '6/6'}
