test line,ground,predicted,mvs
309,1,0,{'votes/confidence': '6/7'}
310,1,1,{'votes/confidence': '5/5'}
311,1,0,{'votes/confidence': '1/1'}
312,1,1,{'votes/confidence': '6/6'}
313,1,1,{'votes/confidence': '5/5'}
314,1,1,{'votes/confidence': '6/6'}
315,1,1,{'votes/confidence': '6/6'}
316,1,1,{'votes/confidence': '6/6'}
317,1,1,{'votes/confidence': '4/4'}
318,1,1,{'votes/confidence': '5/5'}
319,1,1,{'votes/confidence': '6/6'}
320,1,1,{'votes/confidence': '8/8'}
321,1,1,{'votes/confidence': 0.9979692101478577}
322,1,0,{'votes/confidence': '6/8'}
323,1,0,{'votes/confidence': '7/8'}
324,1,1,{'votes/confidence': '7/7'}
325,1,1,{'votes/confidence': '8/8'}
326,1,0,{'votes/confidence': '5/6'}
327,1,1,{'votes/confidence': '6/6'}
328,1,0,{'votes/confidence': '3/4'}
329,1,1,{'votes/confidence': '6/6'}
330,1,1,{'votes/confidence': '3/3'}
331,1,1,{'votes/confidence': '4/4'}
332,1,1,{'votes/confidence': '6/6'}
333,1,1,{'votes/confidence': '4/4'}
334,1,1,{'votes/confidence': '5/6'}
335,1,1,{'votes/confidence': '4/4'}
336,1,1,{'votes/confidence': '3/5'}
337,1,1,{'votes/confidence': '4/4'}
338,1,1,{'votes/confidence': '3/3'}
339,1,1,{'votes/confidence': '6/6'}
340,1,0,{'votes/confidence': '4/7'}
341,1,0,{'votes/confidence': '6/8'}
342,1,1,{'votes/confidence': '6/6'}
343,1,0,{'votes/confidence': '5/6'}
344,1,1,{'votes/confidence': '3/5'}
345,1,1,{'votes/confidence': '5/6'}
346,1,1,{'votes/confidence': '5/7'}
347,1,1,{'votes/confidence': '4/6'}
348,1,1,{'votes/confidence': '8/8'}
349,1,1,{'votes/confidence': '6/6'}
350,1,1,{'votes/confidence': '5/9'}
351,1,1,{'votes/confidence': '8/8'}
352,1,1,{'votes/confidence': '6/6'}
353,1,1,{'votes/confidence': '7/8'}
354,1,0,{'votes/confidence': '2/2'}
355,1,0,{'votes/confidence': '6/6'}
356,1,0,{'votes/confidence': '4/6'}
357,1,1,{'votes/confidence': '7/7'}
358,1,1,{'votes/confidence': '4/6'}
359,1,0,{'votes/confidence': '2/3'}
360,1,0,{'votes/confidence': '5/6'}
361,1,1,{'votes/confidence': '4/6'}
362,1,0,{'votes/confidence': '5/6'}
363,1,1,{'votes/confidence': '4/7'}
364,1,1,{'votes/confidence': '6/7'}
365,1,0,{'votes/confidence': '6/7'}
366,1,1,{'votes/confidence': '5/5'}
367,1,1,{'votes/confidence': '4/7'}
368,1,1,{'votes/confidence': '3/3'}
369,1,1,{'votes/confidence': '4/5'}
370,1,0,{'votes/confidence': '4/5'}
371,1,1,{'votes/confidence': 0.9999405145645142}
372,1,1,{'votes/confidence': '4/4'}
373,1,1,{'votes/confidence': '7/7'}
374,1,1,{'votes/confidence': '6/6'}
375,1,1,{'votes/confidence': '5/5'}
376,1,1,{'votes/confidence': '5/5'}
377,1,1,{'votes/confidence': '6/6'}
378,1,1,{'votes/confidence': '7/7'}
379,1,1,{'votes/confidence': '1/1'}
380,1,0,{'votes/confidence': '3/5'}
381,1,1,{'votes/confidence': '5/5'}
382,1,1,{'votes/confidence': '4/4'}
383,1,1,{'votes/confidence': '4/5'}
384,1,1,{'votes/confidence': '4/4'}
385,1,1,{'votes/confidence': '5/5'}
386,1,1,{'votes/confidence': '4/5'}
387,1,1,{'votes/confidence': '5/5'}
388,1,1,{'votes/confidence': 0.9999934434890747}
389,1,1,{'votes/confidence': '6/6'}
390,1,1,{'votes/confidence': '3/3'}
391,1,0,{'votes/confidence': '4/5'}
392,1,1,{'votes/confidence': '5/5'}
393,1,1,{'votes/confidence': '3/5'}
394,1,0,{'votes/confidence': '2/3'}
395,1,1,{'votes/confidence': '6/6'}
396,1,1,{'votes/confidence': '5/5'}
397,1,0,{'votes/confidence': '3/5'}
398,1,0,{'votes/confidence': '3/5'}
399,1,1,{'votes/confidence': '1/1'}
400,1,1,{'votes/confidence': '4/4'}
401,1,0,{'votes/confidence': '4/7'}
402,1,0,{'votes/confidence': '5/6'}
403,1,1,{'votes/confidence': '5/5'}
404,1,1,{'votes/confidence': '5/5'}
405,1,1,{'votes/confidence': '4/4'}
406,1,1,{'votes/confidence': '6/6'}
407,1,1,{'votes/confidence': '6/6'}
408,1,1,{'votes/confidence': '7/7'}
409,1,1,{'votes/confidence': '6/6'}
410,1,0,{'votes/confidence': '4/5'}
411,1,0,{'votes/confidence': '3/4'}
412,1,1,{'votes/confidence': '4/5'}
413,1,0,{'votes/confidence': '4/5'}
414,1,1,{'votes/confidence': '6/6'}
415,1,1,{'votes/confidence': '5/5'}
416,1,1,{'votes/confidence': '5/5'}
417,1,1,{'votes/confidence': '3/3'}
418,1,1,{'votes/confidence': '4/4'}
419,1,1,{'votes/confidence': '5/5'}
420,1,1,{'votes/confidence': '5/5'}
421,1,1,{'votes/confidence': '4/4'}
422,1,1,{'votes/confidence': '5/5'}
423,1,0,{'votes/confidence': '5/5'}
424,1,0,{'votes/confidence': '4/6'}
425,1,1,{'votes/confidence': '4/4'}
426,1,1,{'votes/confidence': '3/3'}
427,1,1,{'votes/confidence': '1/1'}
428,1,1,{'votes/confidence': '5/5'}
429,1,1,{'votes/confidence': '5/5'}
430,1,1,{'votes/confidence': '5/5'}
431,1,1,{'votes/confidence': '5/5'}
432,1,0,{'votes/confidence': '3/5'}
433,1,1,{'votes/confidence': '4/4'}
434,1,1,{'votes/confidence': '6/6'}
435,1,1,{'votes/confidence': '5/8'}
436,1,1,{'votes/confidence': '5/5'}
437,1,1,{'votes/confidence': '7/7'}
438,1,1,{'votes/confidence': '6/6'}
439,1,1,{'votes/confidence': '5/5'}
440,1,1,{'votes/confidence': '4/4'}
441,1,1,{'votes/confidence': '7/7'}
442,1,1,{'votes/confidence': '6/6'}
443,1,1,{'votes/confidence': '6/6'}
444,1,1,{'votes/confidence': '5/5'}
445,1,1,{'votes/confidence': '5/5'}
446,1,1,{'votes/confidence': '4/4'}
447,1,1,{'votes/confidence': '6/6'}
448,1,0,{'votes/confidence': '6/7'}
449,1,1,{'votes/confidence': '4/4'}
450,1,0,{'votes/confidence': '4/5'}
451,1,1,{'votes/confidence': '6/6'}
452,1,1,{'votes/confidence': '5/5'}
453,1,1,{'votes/confidence': '6/6'}
454,1,1,{'votes/confidence': '7/7'}
455,1,1,{'votes/confidence': '5/5'}
456,1,0,{'votes/confidence': '8/9'}
457,1,0,{'votes/confidence': '3/5'}
458,1,1,{'votes/confidence': 1.0}
459,1,1,{'votes/confidence': '6/6'}
460,1,1,{'votes/confidence': '3/3'}
461,1,0,{'votes/confidence': '3/4'}
462,1,1,{'votes/confidence': '4/4'}
463,1,1,{'votes/confidence': '5/6'}
464,1,1,{'votes/confidence': '6/6'}
465,1,0,{'votes/confidence': '4/6'}
466,1,1,{'votes/confidence': '5/5'}
467,1,0,{'votes/confidence': '6/7'}
468,1,1,{'votes/confidence': 0.9999942779541016}
469,1,1,{'votes/confidence': '5/5'}
470,1,1,{'votes/confidence': 0.9999997615814209}
471,1,1,{'votes/confidence': '5/5'}
472,1,1,{'votes/confidence': '5/5'}
473,1,1,{'votes/confidence': '2/3'}
474,1,1,{'votes/confidence': '2/2'}
475,1,0,{'votes/confidence': '2/3'}
476,1,1,{'votes/confidence': '2/3'}
477,1,1,{'votes/confidence': '4/4'}
478,1,1,{'votes/confidence': '2/2'}
479,1,1,{'votes/confidence': '5/5'}
480,1,1,{'votes/confidence': '5/5'}
481,1,1,{'votes/confidence': '7/7'}
482,1,1,{'votes/confidence': '5/5'}
483,1,1,{'votes/confidence': '5/5'}
484,1,0,{'votes/confidence': '4/5'}
485,1,1,{'votes/confidence': '4/4'}
486,1,1,{'votes/confidence': '3/3'}
487,1,0,{'votes/confidence': '6/7'}
488,1,1,{'votes/confidence': '6/6'}
489,1,1,{'votes/confidence': '4/4'}
490,1,1,{'votes/confidence': '5/5'}
491,1,1,{'votes/confidence': '5/5'}
492,1,1,{'votes/confidence': '5/5'}
493,1,0,{'votes/confidence': '5/6'}
494,1,1,{'votes/confidence': '5/5'}
495,1,0,{'votes/confidence': '3/4'}
496,1,1,{'votes/confidence': '5/5'}
497,1,1,{'votes/confidence': '4/4'}
498,1,1,{'votes/confidence': '3/3'}
499,1,1,{'votes/confidence': '3/3'}
500,1,1,{'votes/confidence': '4/4'}
501,1,1,{'votes/confidence': '6/6'}
502,1,0,{'votes/confidence': '4/5'}
503,1,1,{'votes/confidence': '6/6'}
504,1,0,{'votes/confidence': '4/5'}
505,1,0,{'votes/confidence': '6/7'}
506,1,1,{'votes/confidence': '6/6'}
507,1,1,{'votes/confidence': '6/6'}
508,1,1,{'votes/confidence': '6/6'}
509,1,0,{'votes/confidence': '6/7'}
510,1,1,{'votes/confidence': '3/3'}
511,1,1,{'votes/confidence': '5/5'}
512,1,1,{'votes/confidence': 0.9999798536300659}
513,1,1,{'votes/confidence': '4/4'}
514,1,1,{'votes/confidence': '4/4'}
515,1,1,{'votes/confidence': '7/7'}
516,1,1,{'votes/confidence': '5/5'}
517,1,1,{'votes/confidence': '7/7'}
518,1,0,{'votes/confidence': '4/6'}
519,1,1,{'votes/confidence': '1/1'}
520,1,1,{'votes/confidence': '3/4'}
521,1,0,{'votes/confidence': '4/4'}
522,1,0,{'votes/confidence': '4/5'}
523,1,0,{'votes/confidence': '4/4'}
524,1,0,{'votes/confidence': '3/3'}
525,1,1,{'votes/confidence': '3/4'}
526,1,0,{'votes/confidence': 0.9987131357192993}
527,1,1,{'votes/confidence': '5/5'}
528,1,1,{'votes/confidence': '7/7'}
529,1,1,{'votes/confidence': '5/5'}
530,1,1,{'votes/confidence': '6/6'}
531,1,1,{'votes/confidence': '5/5'}
532,1,1,{'votes/confidence': '5/5'}
533,1,1,{'votes/confidence': '4/4'}
534,1,0,{'votes/confidence': 0.9999603033065796}
535,1,1,{'votes/confidence': '5/7'}
536,1,1,{'votes/confidence': '5/5'}
537,1,1,{'votes/confidence': '4/5'}
538,1,1,{'votes/confidence': '7/7'}
539,1,1,{'votes/confidence': '3/3'}
540,1,1,{'votes/confidence': '7/7'}
541,1,1,{'votes/confidence': '6/6'}
542,1,1,{'votes/confidence': 0.9999998807907104}
543,1,1,{'votes/confidence': '6/6'}
544,1,0,{'votes/confidence': '4/6'}
545,1,1,{'votes/confidence': '4/4'}
546,1,1,{'votes/confidence': '5/5'}
547,1,0,{'votes/confidence': '3/5'}
548,1,1,{'votes/confidence': 0.999652624130249}
549,1,1,{'votes/confidence': '5/5'}
550,1,1,{'votes/confidence': '3/3'}
551,1,1,{'votes/confidence': 0.9992535710334778}
552,1,1,{'votes/confidence': '3/5'}
553,1,0,{'votes/confidence': '4/6'}
554,1,1,{'votes/confidence': '5/5'}
555,1,1,{'votes/confidence': '8/8'}
556,1,0,{'votes/confidence': '5/6'}
557,1,1,{'votes/confidence': '6/6'}
558,1,1,{'votes/confidence': '8/8'}
559,1,0,{'votes/confidence': '5/7'}
560,1,1,{'votes/confidence': '3/4'}
561,1,0,{'votes/confidence': '3/4'}
562,1,1,{'votes/confidence': '4/4'}
563,1,1,{'votes/confidence': '4/4'}
564,1,1,{'votes/confidence': '6/6'}
565,1,1,{'votes/confidence': '4/4'}
566,1,1,{'votes/confidence': '3/3'}
567,1,1,{'votes/confidence': '3/3'}
568,1,1,{'votes/confidence': '5/5'}
569,1,1,{'votes/confidence': '4/4'}
570,1,1,{'votes/confidence': '5/5'}
571,1,1,{'votes/confidence': '7/7'}
572,1,0,{'votes/confidence': '5/6'}
573,1,1,{'votes/confidence': '7/7'}
574,1,1,{'votes/confidence': '5/5'}
575,1,1,{'votes/confidence': '2/2'}
576,1,1,{'votes/confidence': '4/4'}
577,1,0,{'votes/confidence': '4/7'}
578,1,1,{'votes/confidence': '4/5'}
579,1,0,{'votes/confidence': '5/6'}
580,1,0,{'votes/confidence': '4/6'}
581,1,1,{'votes/confidence': 1.0}
582,1,0,{'votes/confidence': '4/5'}
583,1,0,{'votes/confidence': '4/5'}
584,1,0,{'votes/confidence': '3/5'}
585,1,0,{'votes/confidence': '3/5'}
586,1,1,{'votes/confidence': 0.9999985694885254}
587,1,0,{'votes/confidence': '4/5'}
588,1,1,{'votes/confidence': '6/6'}
589,1,1,{'votes/confidence': '4/4'}
590,1,1,{'votes/confidence': '3/5'}
591,1,1,{'votes/confidence': '5/5'}
592,1,1,{'votes/confidence': '5/5'}
593,1,1,{'votes/confidence': '5/5'}
594,1,1,{'votes/confidence': '5/5'}
595,1,1,{'votes/confidence': '5/5'}
596,1,1,{'votes/confidence': '5/5'}
597,1,1,{'votes/confidence': '3/3'}
598,1,1,{'votes/confidence': '4/4'}
599,1,1,{'votes/confidence': '6/6'}
600,1,1,{'votes/confidence': '4/4'}
601,1,1,{'votes/confidence': '5/5'}
602,1,1,{'votes/confidence': '3/3'}
603,1,1,{'votes/confidence': '6/6'}
604,1,1,{'votes/confidence': '5/5'}
605,1,0,{'votes/confidence': '4/5'}
606,1,1,{'votes/confidence': '6/6'}
607,1,0,{'votes/confidence': '4/5'}
608,1,1,{'votes/confidence': '3/5'}
609,1,1,{'votes/confidence': '5/5'}
610,1,1,{'votes/confidence': '6/6'}
611,1,1,{'votes/confidence': '6/6'}
612,1,0,{'votes/confidence': '5/6'}
613,1,1,{'votes/confidence': '4/4'}
614,1,1,{'votes/confidence': '6/6'}
615,1,0,{'votes/confidence': '3/4'}
616,1,1,{'votes/confidence': '7/7'}
617,1,1,{'votes/confidence': '8/8'}
618,1,1,{'votes/confidence': '7/7'}
619,1,1,{'votes/confidence': '5/5'}
620,1,1,{'votes/confidence': '4/5'}
621,1,1,{'votes/confidence': 1.0}
622,1,1,{'votes/confidence': '6/6'}
623,1,1,{'votes/confidence': '6/6'}
624,1,0,{'votes/confidence': '4/6'}
625,1,1,{'votes/confidence': '4/4'}
626,1,1,{'votes/confidence': '6/6'}
627,1,1,{'votes/confidence': '7/7'}
628,1,1,{'votes/confidence': '6/6'}
629,1,1,{'votes/confidence': '6/6'}
