test line,ground,predicted,mvs
41,0,0,"{'votes': '4/5', 'highest_confidence': 0.9958305954933167}"
42,0,1,"{'votes': '4/6', 'highest_confidence': 0.9977255463600159}"
43,0,1,"{'votes': '7/8', 'highest_confidence': 0.9964419007301331}"
44,0,0,"{'votes': '2/4', 'highest_confidence': 0.9841685891151428}"
45,0,0,"{'votes': '3/4', 'highest_confidence': 0.9999833106994629}"
46,0,1,"{'votes': '4/4', 'highest_confidence': 0.98394775390625}"
47,0,0,"{'votes': '3/6', 'highest_confidence': 0.9973773956298828}"
48,0,0,"{'votes': '5/5', 'highest_confidence': 0.9974033236503601}"
49,0,0,"{'votes': '5/6', 'highest_confidence': 0.9999812841415405}"
50,0,0,"{'votes': '4/5', 'highest_confidence': 0.9021062850952148}"
51,0,0,"{'votes': '3/5', 'highest_confidence': 0.9995561242103577}"
52,0,1,"{'votes': '4/7', 'highest_confidence': 0.9999998807907104}"
53,0,0,"{'votes': '6/6', 'highest_confidence': 0.9996823072433472}"
54,0,0,"{'votes': '6/8', 'highest_confidence': 0.9999479055404663}"
55,0,0,"{'votes': '3/5', 'highest_confidence': 1.0}"
56,0,1,"{'votes': '4/5', 'highest_confidence': 0.9936668276786804}"
57,0,1,"{'votes': '3/6', 'highest_confidence': 0.9948662519454956}"
58,0,1,"{'votes': '4/6', 'highest_confidence': 0.9989707469940186}"
59,0,1,"{'votes': '4/6', 'highest_confidence': 0.9989410042762756}"
60,0,1,"{'votes': '4/4', 'highest_confidence': 0.9980871677398682}"
61,0,0,"{'votes': '3/6', 'highest_confidence': 0.9997636675834656}"
62,0,1,"{'votes': '3/5', 'highest_confidence': 0.9996033310890198}"
63,0,0,"{'votes': '3/3', 'highest_confidence': 0.9999693632125854}"
64,0,0,"{'votes': '4/6', 'highest_confidence': 0.9998725652694702}"
65,0,0,"{'votes': '5/5', 'highest_confidence': 0.9774494767189026}"
66,0,0,"{'votes': '2/3', 'highest_confidence': 1.0}"
67,0,1,"{'votes': '4/5', 'highest_confidence': 0.9996196031570435}"
68,0,1,"{'votes': '5/6', 'highest_confidence': 0.9919272661209106}"
69,0,0,"{'votes': '6/6', 'highest_confidence': 0.9999896287918091}"
70,0,0,"{'votes': '3/6', 'highest_confidence': 0.9996683597564697}"
71,0,1,"{'votes': '3/5', 'highest_confidence': 0.9799365997314453}"
72,0,0,"{'votes': '5/5', 'highest_confidence': 0.9377784132957458}"
73,0,1,"{'votes': '4/4', 'highest_confidence': 0.918565034866333}"
74,0,0,"{'votes': '2/4', 'highest_confidence': 0.9999418258666992}"
75,0,0,"{'votes': '3/5', 'highest_confidence': 0.9999887943267822}"
76,0,1,"{'votes': '3/4', 'highest_confidence': 0.9939249157905579}"
77,0,0,"{'votes': '2/4', 'highest_confidence': 0.999984622001648}"
78,0,1,"{'votes': '3/4', 'highest_confidence': 0.998059093952179}"
79,0,0,"{'votes': '6/7', 'highest_confidence': 1.0}"
80,0,1,"{'votes': '4/8', 'highest_confidence': 0.9999856948852539}"
81,0,1,"{'votes': '5/6', 'highest_confidence': 1.0}"
82,0,1,"{'votes': '3/5', 'highest_confidence': 0.9999310970306396}"
83,0,1,"{'votes': '6/6', 'highest_confidence': 0.9996508359909058}"
84,0,0,"{'votes': '3/5', 'highest_confidence': 0.9999816417694092}"
85,0,1,"{'votes': '3/4', 'highest_confidence': 0.9455543160438538}"
86,0,0,"{'votes': '5/5', 'highest_confidence': 0.8187277913093567}"
87,0,0,"{'votes': '5/6', 'highest_confidence': 0.9999986886978149}"
88,0,0,"{'votes': '3/6', 'highest_confidence': 0.9975838661193848}"
89,0,0,"{'votes': '3/5', 'highest_confidence': 0.8299739956855774}"
90,0,1,"{'votes': '6/6', 'highest_confidence': 0.9999879598617554}"
91,0,1,"{'votes': '5/5', 'highest_confidence': 0.9999759197235107}"
92,0,1,"{'votes': '6/6', 'highest_confidence': 0.9999933242797852}"
93,0,1,"{'votes': '4/5', 'highest_confidence': 0.9991511106491089}"
94,0,1,"{'votes': '4/5', 'highest_confidence': 0.9998843669891357}"
95,0,1,"{'votes': '3/5', 'highest_confidence': 0.9998366832733154}"
96,0,0,"{'votes': '5/5', 'highest_confidence': 1.0}"
97,0,0,"{'votes': '6/6', 'highest_confidence': 0.9998041987419128}"
98,0,1,"{'votes': '4/6', 'highest_confidence': 0.9920037388801575}"
99,0,0,"{'votes': '3/3', 'highest_confidence': 0.9671245217323303}"
100,0,1,"{'votes': '4/5', 'highest_confidence': 0.9932941198348999}"
101,0,0,"{'votes': '5/5', 'highest_confidence': 0.9945764541625977}"
102,0,1,"{'votes': '4/5', 'highest_confidence': 0.9990025162696838}"
103,0,1,"{'votes': '4/5', 'highest_confidence': 0.9543940424919128}"
104,0,1,"{'votes': '6/6', 'highest_confidence': 0.9999998807907104}"
105,0,1,"{'votes': '5/6', 'highest_confidence': 0.9897211194038391}"
106,0,1,"{'votes': '6/7', 'highest_confidence': 0.99863201379776}"
107,0,1,"{'votes': '3/5', 'highest_confidence': 0.9997888207435608}"
108,0,0,"{'votes': '2/4', 'highest_confidence': 0.941236138343811}"
109,0,0,"{'votes': '7/7', 'highest_confidence': 0.9863291382789612}"
110,0,0,"{'votes': '4/4', 'highest_confidence': 0.9999334812164307}"
111,0,0,"{'votes': '3/6', 'highest_confidence': 0.9949837923049927}"
112,0,0,"{'votes': '4/4', 'highest_confidence': 0.99916672706604}"
113,0,1,"{'votes': '4/5', 'highest_confidence': 0.9989689588546753}"
114,0,0,"{'votes': '4/4', 'highest_confidence': 0.9999879598617554}"
115,0,0,"{'votes': '5/5', 'highest_confidence': 1.0}"
116,0,0,"{'votes': '3/3', 'highest_confidence': 0.9999996423721313}"
117,0,0,"{'votes': '4/5', 'highest_confidence': 1.0}"
118,0,1,"{'votes': '3/5', 'highest_confidence': 0.9860215783119202}"
119,0,0,"{'votes': '3/4', 'highest_confidence': 0.99754399061203}"
120,0,0,"{'votes': '3/4', 'highest_confidence': 0.9961351156234741}"
121,0,1,"{'votes': '3/6', 'highest_confidence': 0.9997150301933289}"
122,0,0,"{'votes': '4/7', 'highest_confidence': 0.9999700784683228}"
123,0,1,"{'votes': '3/4', 'highest_confidence': 0.993626594543457}"
124,0,1,"{'votes': '5/6', 'highest_confidence': 0.9925485253334045}"
125,0,1,"{'votes': '3/5', 'highest_confidence': 0.9976010918617249}"
126,0,1,"{'votes': '6/6', 'highest_confidence': 0.9999681711196899}"
127,0,1,"{'votes': '2/4', 'highest_confidence': 0.9643468260765076}"
128,0,1,"{'votes': '6/6', 'highest_confidence': 0.9997968077659607}"
129,0,1,"{'votes': '6/7', 'highest_confidence': 0.999479353427887}"
130,0,1,"{'votes': '5/5', 'highest_confidence': 0.999937891960144}"
131,0,1,"{'votes': '5/5', 'highest_confidence': 0.9996815919876099}"
132,0,1,"{'votes': '3/6', 'highest_confidence': 0.9999065399169922}"
133,0,0,"{'votes': '5/6', 'highest_confidence': 0.9927185773849487}"
134,0,0,"{'votes': '5/5', 'highest_confidence': 0.9999977350234985}"
135,0,1,"{'votes': '1/2', 'highest_confidence': 0.7562919855117798}"
136,0,0,"{'votes': '6/8', 'highest_confidence': 0.9999982118606567}"
137,0,0,"{'votes': '3/6', 'highest_confidence': 0.9701830148696899}"
138,0,0,"{'votes': '6/6', 'highest_confidence': 0.9771413207054138}"
139,0,1,"{'votes': '5/8', 'highest_confidence': 0.999671220779419}"
140,0,0,"{'votes': '4/4', 'highest_confidence': 0.9998929500579834}"
141,0,1,"{'votes': '3/5', 'highest_confidence': 0.999618411064148}"
142,0,1,"{'votes': '4/5', 'highest_confidence': 0.9999624490737915}"
143,0,1,"{'votes': '5/5', 'highest_confidence': 0.9994438290596008}"
144,0,1,"{'votes': '3/5', 'highest_confidence': 0.9652323126792908}"
145,0,0,"{'votes': '5/6', 'highest_confidence': 0.9999279975891113}"
146,0,1,"{'votes': '3/5', 'highest_confidence': 0.9880992770195007}"
147,0,0,"{'votes': '3/4', 'highest_confidence': 0.9998291730880737}"
148,0,1,"{'votes': '2/3', 'highest_confidence': 0.9966455101966858}"
149,0,0,"{'votes': '3/4', 'highest_confidence': 0.9999606609344482}"
150,0,1,"{'votes': '2/4', 'highest_confidence': 0.9991914629936218}"
151,0,0,"{'votes': '3/5', 'highest_confidence': 0.9941803216934204}"
152,0,1,"{'votes': '3/4', 'highest_confidence': 0.999581515789032}"
153,0,0,"{'votes': '3/5', 'highest_confidence': 0.9994571805000305}"
154,0,0,"{'votes': '2/2', 'highest_confidence': 0.9972930550575256}"
155,0,1,"{'votes': '5/7', 'highest_confidence': 0.9999551773071289}"
156,0,0,"{'votes': '5/7', 'highest_confidence': 0.9718453884124756}"
157,0,0,"{'votes': '5/7', 'highest_confidence': 0.9999876022338867}"
158,0,0,"{'votes': '5/6', 'highest_confidence': 0.9996113181114197}"
159,0,0,"{'votes': '4/4', 'highest_confidence': 0.9865280985832214}"
160,0,0,"{'votes': '3/4', 'highest_confidence': 0.9978622794151306}"
161,0,0,"{'votes': '4/4', 'highest_confidence': 0.9993269443511963}"
162,0,0,"{'votes': '4/4', 'highest_confidence': 0.9995850920677185}"
163,0,0,"{'votes': '4/5', 'highest_confidence': 0.9998806715011597}"
164,0,0,"{'votes': '5/5', 'highest_confidence': 0.9997336268424988}"
165,0,0,"{'votes': '5/5', 'highest_confidence': 0.9982494115829468}"
166,0,0,"{'votes': '4/5', 'highest_confidence': 0.9812237024307251}"
167,0,0,"{'votes': '3/6', 'highest_confidence': 0.987545907497406}"
168,0,0,"{'votes': '2/3', 'highest_confidence': 0.9997487664222717}"
169,0,0,"{'votes': '3/5', 'highest_confidence': 0.9993928670883179}"
170,0,0,"{'votes': '3/5', 'highest_confidence': 0.9985963702201843}"
171,0,0,"{'votes': '6/6', 'highest_confidence': 0.9999244213104248}"
172,0,1,"{'votes': '5/6', 'highest_confidence': 0.9982579350471497}"
173,0,1,"{'votes': '5/6', 'highest_confidence': 0.9917512536048889}"
174,0,0,"{'votes': '3/6', 'highest_confidence': 0.9314166903495789}"
175,0,0,"{'votes': '4/6', 'highest_confidence': 0.9954427480697632}"
176,0,1,"{'votes': '5/5', 'highest_confidence': 0.9999955892562866}"
177,0,1,"{'votes': '4/5', 'highest_confidence': 0.9998164772987366}"
178,0,0,"{'votes': '5/5', 'highest_confidence': 0.9697098731994629}"
179,0,0,"{'votes': '4/7', 'highest_confidence': 0.998840868473053}"
180,0,0,"{'votes': '4/6', 'highest_confidence': 0.9999920129776001}"
181,0,0,"{'votes': '4/6', 'highest_confidence': 0.9814102649688721}"
182,0,0,"{'votes': '1/1', 'highest_confidence': 0.9906925559043884}"
183,0,0,"{'votes': '7/7', 'highest_confidence': 0.9999829530715942}"
184,0,0,"{'votes': '3/6', 'highest_confidence': 0.9991137385368347}"
185,0,0,"{'votes': '7/7', 'highest_confidence': 0.9999001026153564}"
186,0,1,"{'votes': '4/4', 'highest_confidence': 0.9999165534973145}"
187,0,1,"{'votes': '5/5', 'highest_confidence': 0.999943733215332}"
188,0,1,"{'votes': '4/7', 'highest_confidence': 0.9910655617713928}"
189,0,1,"{'votes': '5/7', 'highest_confidence': 0.9923105239868164}"
190,0,0,"{'votes': '2/2', 'highest_confidence': 0.9003984332084656}"
191,0,1,"{'votes': '4/6', 'highest_confidence': 0.988789439201355}"
192,0,0,"{'votes': '6/7', 'highest_confidence': 0.9994901418685913}"
193,0,0,"{'votes': '3/4', 'highest_confidence': 0.9998612403869629}"
194,0,0,"{'votes': '5/5', 'highest_confidence': 0.7768353819847107}"
195,0,1,"{'votes': '4/6', 'highest_confidence': 0.9999583959579468}"
196,0,1,"{'votes': '6/8', 'highest_confidence': 0.9999997615814209}"
197,0,1,"{'votes': '6/6', 'highest_confidence': 0.994771420955658}"
198,0,1,"{'votes': '4/6', 'highest_confidence': 0.999893307685852}"
199,0,0,"{'votes': '5/6', 'highest_confidence': 0.9987499713897705}"
200,0,0,"{'votes': '5/6', 'highest_confidence': 0.9999241828918457}"
201,0,0,"{'votes': '8/8', 'highest_confidence': 0.9999934434890747}"
202,0,0,"{'votes': '4/5', 'highest_confidence': 0.9962679743766785}"
203,0,0,"{'votes': '1/1', 'highest_confidence': 0.9993902444839478}"
204,0,0,"{'votes': '4/4', 'highest_confidence': 0.9889842867851257}"
205,0,0,"{'votes': '3/5', 'highest_confidence': 0.9983914494514465}"
206,0,0,"{'votes': '3/5', 'highest_confidence': 0.9949012994766235}"
207,0,1,"{'votes': '3/3', 'highest_confidence': 0.9986856579780579}"
208,0,1,"{'votes': '4/6', 'highest_confidence': 0.9994567036628723}"
209,0,0,"{'votes': '3/3', 'highest_confidence': 0.999962329864502}"
210,0,1,"{'votes': '3/5', 'highest_confidence': 0.9975080490112305}"
211,0,0,"{'votes': '3/4', 'highest_confidence': 0.9977142810821533}"
212,0,0,"{'votes': '3/6', 'highest_confidence': 0.9999978542327881}"
213,0,0,"{'votes': '4/7', 'highest_confidence': 0.9998747110366821}"
214,0,0,"{'votes': '7/7', 'highest_confidence': 0.9445363879203796}"
215,0,1,"{'votes': '5/8', 'highest_confidence': 0.9837775230407715}"
216,0,0,"{'votes': '1/2', 'highest_confidence': 0.975911021232605}"
217,0,1,"{'votes': '5/9', 'highest_confidence': 0.9955020546913147}"
218,0,0,"{'votes': '4/8', 'highest_confidence': 0.9998633861541748}"
219,0,0,"{'votes': '4/7', 'highest_confidence': 0.9999985694885254}"
220,0,0,"{'votes': '6/8', 'highest_confidence': 0.9995163679122925}"
221,0,0,"{'votes': '3/5', 'highest_confidence': 0.9883628487586975}"
222,0,1,"{'votes': '2/3', 'highest_confidence': 0.9998328685760498}"
223,0,0,"{'votes': '4/4', 'highest_confidence': 0.9999721050262451}"
224,0,0,"{'votes': '7/7', 'highest_confidence': 0.9981572031974792}"
225,0,1,"{'votes': '3/4', 'highest_confidence': 0.9987930059432983}"
226,0,0,"{'votes': '3/5', 'highest_confidence': 0.9999874830245972}"
227,0,0,"{'votes': '6/7', 'highest_confidence': 0.9862778782844543}"
228,0,1,"{'votes': '5/7', 'highest_confidence': 0.9999418258666992}"
229,0,1,"{'votes': '3/4', 'highest_confidence': 0.842766523361206}"
230,0,1,"{'votes': '4/7', 'highest_confidence': 0.999929666519165}"
231,0,0,"{'votes': '4/6', 'highest_confidence': 0.9999897480010986}"
232,0,0,"{'votes': '5/5', 'highest_confidence': 0.9999998807907104}"
233,0,0,"{'votes': '4/4', 'highest_confidence': 0.9986830353736877}"
234,0,0,"{'votes': '3/5', 'highest_confidence': 0.9999326467514038}"
235,0,1,"{'votes': '3/5', 'highest_confidence': 0.9936301112174988}"
236,0,1,"{'votes': '3/5', 'highest_confidence': 0.9994984865188599}"
237,0,1,"{'votes': '3/6', 'highest_confidence': 0.9998020529747009}"
238,0,0,"{'votes': '5/5', 'highest_confidence': 0.991411566734314}"
239,0,1,"{'votes': '4/6', 'highest_confidence': 0.998766303062439}"
240,0,0,"{'votes': '5/6', 'highest_confidence': 0.9996321201324463}"
241,0,1,"{'votes': '3/5', 'highest_confidence': 0.9662523865699768}"
242,0,0,"{'votes': '5/6', 'highest_confidence': 0.9845626950263977}"
243,0,1,"{'votes': '7/8', 'highest_confidence': 0.9729225039482117}"
244,0,1,"{'votes': '5/5', 'highest_confidence': 0.9990752935409546}"
245,0,1,"{'votes': '3/6', 'highest_confidence': 0.9974269270896912}"
246,0,1,"{'votes': '2/4', 'highest_confidence': 0.9754317998886108}"
247,0,1,"{'votes': '4/5', 'highest_confidence': 0.9958702921867371}"
248,0,1,"{'votes': '7/7', 'highest_confidence': 0.999993085861206}"
249,0,1,"{'votes': '5/6', 'highest_confidence': 0.9998651742935181}"
250,1,1,"{'votes': '5/7', 'highest_confidence': 0.9971580505371094}"
251,1,1,"{'votes': '5/5', 'highest_confidence': 0.9995672106742859}"
252,1,1,"{'votes': '7/7', 'highest_confidence': 1.0}"
253,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999667406082153}"
254,1,1,"{'votes': '7/7', 'highest_confidence': 0.9999964237213135}"
255,1,1,"{'votes': '3/5', 'highest_confidence': 0.982991635799408}"
256,1,1,"{'votes': '4/8', 'highest_confidence': 0.9993032217025757}"
257,1,1,"{'votes': '4/4', 'highest_confidence': 0.9733520746231079}"
258,1,1,"{'votes': '4/5', 'highest_confidence': 0.9999953508377075}"
259,1,1,"{'votes': '4/4', 'highest_confidence': 0.9992901086807251}"
260,1,0,"{'votes': '4/6', 'highest_confidence': 0.9988928437232971}"
261,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999908208847046}"
262,1,1,"{'votes': '5/5', 'highest_confidence': 0.9999998807907104}"
263,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999319314956665}"
264,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999998807907104}"
265,1,1,"{'votes': '5/6', 'highest_confidence': 1.0}"
266,1,1,"{'votes': '6/6', 'highest_confidence': 1.0}"
267,1,1,"{'votes': '6/6', 'highest_confidence': 1.0}"
268,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999998807907104}"
269,1,1,"{'votes': '8/8', 'highest_confidence': 1.0}"
270,1,1,"{'votes': '5/5', 'highest_confidence': 0.9999654293060303}"
271,1,1,"{'votes': '6/6', 'highest_confidence': 0.9800824522972107}"
272,1,1,"{'votes': '5/6', 'highest_confidence': 0.9997146725654602}"
273,1,1,"{'votes': '3/6', 'highest_confidence': 0.9999995231628418}"
274,1,1,"{'votes': '6/6', 'highest_confidence': 1.0}"
275,1,1,"{'votes': '5/5', 'highest_confidence': 0.9968723654747009}"
276,1,1,"{'votes': '7/7', 'highest_confidence': 0.999998927116394}"
277,1,1,"{'votes': '6/9', 'highest_confidence': 0.9999996423721313}"
278,1,1,"{'votes': '6/6', 'highest_confidence': 1.0}"
279,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999978542327881}"
280,1,1,"{'votes': '5/6', 'highest_confidence': 0.9995881915092468}"
281,1,1,"{'votes': '7/7', 'highest_confidence': 0.9999997615814209}"
282,1,0,"{'votes': '3/5', 'highest_confidence': 0.9999775886535645}"
283,1,1,"{'votes': '7/7', 'highest_confidence': 0.999665379524231}"
284,1,1,"{'votes': '4/8', 'highest_confidence': 0.9984733462333679}"
285,1,1,"{'votes': '2/3', 'highest_confidence': 0.7922890186309814}"
286,1,1,"{'votes': '5/5', 'highest_confidence': 0.9965051412582397}"
287,1,1,"{'votes': '4/5', 'highest_confidence': 0.9998675584793091}"
288,1,1,"{'votes': '4/7', 'highest_confidence': 0.9992648959159851}"
289,1,1,"{'votes': '5/6', 'highest_confidence': 0.9999988079071045}"
290,1,0,"{'votes': '4/6', 'highest_confidence': 0.9727389812469482}"
291,1,1,"{'votes': '4/4', 'highest_confidence': 0.999994158744812}"
292,1,1,"{'votes': '6/6', 'highest_confidence': 1.0}"
293,1,1,"{'votes': '5/5', 'highest_confidence': 1.0}"
294,1,1,"{'votes': '5/6', 'highest_confidence': 0.9999996423721313}"
295,1,1,"{'votes': '4/4', 'highest_confidence': 0.9921978116035461}"
296,1,1,"{'votes': '6/6', 'highest_confidence': 0.9996615648269653}"
297,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999001026153564}"
298,1,1,"{'votes': '6/6', 'highest_confidence': 0.9863454699516296}"
299,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999978542327881}"
300,1,1,"{'votes': '5/5', 'highest_confidence': 0.9999988079071045}"
301,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999855756759644}"
302,1,1,"{'votes': '3/3', 'highest_confidence': 0.9990203380584717}"
303,1,1,"{'votes': '5/5', 'highest_confidence': 0.9998918771743774}"
304,1,1,"{'votes': '5/5', 'highest_confidence': 0.9978241920471191}"
305,1,1,"{'votes': '3/4', 'highest_confidence': 0.9999772310256958}"
306,1,1,"{'votes': '5/5', 'highest_confidence': 0.9999736547470093}"
307,1,1,"{'votes': '4/4', 'highest_confidence': 0.9997257590293884}"
308,1,1,"{'votes': '5/5', 'highest_confidence': 0.9999988079071045}"
309,1,1,"{'votes': '4/4', 'highest_confidence': 0.990448534488678}"
310,1,1,"{'votes': '5/5', 'highest_confidence': 0.9999997615814209}"
311,1,1,"{'votes': '7/7', 'highest_confidence': 0.9999814033508301}"
312,1,1,"{'votes': '5/7', 'highest_confidence': 0.9999096393585205}"
313,1,1,"{'votes': '9/9', 'highest_confidence': 0.9999889135360718}"
314,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999281167984009}"
315,1,1,"{'votes': '8/9', 'highest_confidence': 0.9999830722808838}"
316,1,1,"{'votes': '6/7', 'highest_confidence': 0.9999997615814209}"
317,1,1,"{'votes': '8/8', 'highest_confidence': 0.9999991655349731}"
318,1,1,"{'votes': '6/6', 'highest_confidence': 1.0}"
319,1,1,"{'votes': '4/4', 'highest_confidence': 0.9998279809951782}"
320,1,1,"{'votes': '4/4', 'highest_confidence': 0.9999884366989136}"
321,1,1,"{'votes': '6/6', 'highest_confidence': 0.999981164932251}"
322,1,1,"{'votes': '4/4', 'highest_confidence': 0.9999935626983643}"
323,1,1,"{'votes': '6/6', 'highest_confidence': 1.0}"
324,1,1,"{'votes': '4/4', 'highest_confidence': 0.9999629259109497}"
325,1,1,"{'votes': '5/5', 'highest_confidence': 0.9997873902320862}"
326,1,1,"{'votes': '2/4', 'highest_confidence': 0.9999958276748657}"
327,1,1,"{'votes': '3/3', 'highest_confidence': 0.999893307685852}"
328,1,0,"{'votes': '3/3', 'highest_confidence': 0.999981164932251}"
329,1,1,"{'votes': '3/4', 'highest_confidence': 0.9983891248703003}"
330,1,1,"{'votes': '6/6', 'highest_confidence': 0.9965241551399231}"
331,1,1,"{'votes': '5/5', 'highest_confidence': 0.9917741417884827}"
332,1,1,"{'votes': '3/3', 'highest_confidence': 0.9979031085968018}"
333,1,0,"{'votes': '2/4', 'highest_confidence': 0.9999998807907104}"
334,1,1,"{'votes': '3/5', 'highest_confidence': 0.9976592063903809}"
335,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999998807907104}"
336,1,1,"{'votes': '7/7', 'highest_confidence': 0.9999997615814209}"
337,1,1,"{'votes': '5/5', 'highest_confidence': 0.9999997615814209}"
338,1,1,"{'votes': '5/5', 'highest_confidence': 0.9993177652359009}"
339,1,1,"{'votes': '6/6', 'highest_confidence': 0.998362123966217}"
340,1,1,"{'votes': '4/4', 'highest_confidence': 0.9999991655349731}"
341,1,1,"{'votes': '4/4', 'highest_confidence': 1.0}"
342,1,0,"{'votes': '2/4', 'highest_confidence': 0.9978207349777222}"
343,1,1,"{'votes': '4/4', 'highest_confidence': 0.9999932050704956}"
344,1,1,"{'votes': '3/3', 'highest_confidence': 0.9999728202819824}"
345,1,1,"{'votes': '5/5', 'highest_confidence': 1.0}"
346,1,0,"{'votes': '4/6', 'highest_confidence': 0.9996102452278137}"
347,1,1,"{'votes': '4/5', 'highest_confidence': 0.9999998807907104}"
348,1,1,"{'votes': '5/6', 'highest_confidence': 0.9999849796295166}"
349,1,1,"{'votes': '2/2', 'highest_confidence': 0.9995903372764587}"
350,1,1,"{'votes': '3/5', 'highest_confidence': 0.9999966621398926}"
351,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999861717224121}"
352,1,1,"{'votes': '6/6', 'highest_confidence': 0.9995519518852234}"
353,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999016523361206}"
354,1,1,"{'votes': '5/5', 'highest_confidence': 0.9999998807907104}"
355,1,0,"{'votes': '3/5', 'highest_confidence': 0.9992246627807617}"
356,1,1,"{'votes': '5/5', 'highest_confidence': 0.9993139505386353}"
357,1,1,"{'votes': '5/5', 'highest_confidence': 1.0}"
358,1,1,"{'votes': '7/8', 'highest_confidence': 0.9999963045120239}"
359,1,1,"{'votes': '7/7', 'highest_confidence': 0.9999997615814209}"
360,1,1,"{'votes': '6/6', 'highest_confidence': 0.9999910593032837}"
361,1,1,"{'votes': '9/9', 'highest_confidence': 0.9999998807907104}"
362,1,1,"{'votes': '4/4', 'highest_confidence': 0.9998867511749268}"
363,1,1,"{'votes': '4/5', 'highest_confidence': 0.9999502897262573}"
364,1,1,"{'votes': '4/4', 'highest_confidence': 0.9999994039535522}"
365,1,0,"{'votes': '2/3', 'highest_confidence': 0.8578243851661682}"
366,1,1,"{'votes': '3/5', 'highest_confidence': 0.999556839466095}"
367,1,1,"{'votes': '4/6', 'highest_confidence': 0.9767104983329773}"
368,1,1,"{'votes': '2/4', 'highest_confidence': 0.9990955591201782}"
369,1,1,"{'votes': '2/3', 'highest_confidence': 0.9995929598808289}"
370,1,0,"{'votes': '3/5', 'highest_confidence': 0.9946521520614624}"
