test line,ground,predicted,mvs
58,0,3,{'votes/confidence': '3/5'}
59,0,3,{'votes/confidence': 0.9985634684562683}
60,0,3,{'votes/confidence': '3/5'}
61,0,1,{'votes/confidence': '4/5'}
62,0,2,{'votes/confidence': '5/5'}
63,0,2,{'votes/confidence': '3/6'}
64,0,2,{'votes/confidence': '5/5'}
65,0,3,{'votes/confidence': '5/5'}
66,0,3,{'votes/confidence': '3/5'}
67,0,2,{'votes/confidence': '4/4'}
68,0,3,{'votes/confidence': '3/4'}
69,0,2,{'votes/confidence': '4/6'}
70,0,2,{'votes/confidence': '6/7'}
71,0,2,{'votes/confidence': 0.9818593859672546}
72,0,2,{'votes/confidence': '5/6'}
73,0,2,{'votes/confidence': '5/5'}
74,0,0,{'votes/confidence': '4/7'}
75,0,3,{'votes/confidence': '4/6'}
76,0,0,{'votes/confidence': '4/6'}
77,0,2,{'votes/confidence': '4/6'}
78,0,0,{'votes/confidence': '2/4'}
79,0,2,{'votes/confidence': '2/2'}
80,0,3,{'votes/confidence': '4/5'}
81,0,3,{'votes/confidence': 1.0}
82,0,0,{'votes/confidence': 0.995568573474884}
83,0,1,{'votes/confidence': '5/6'}
84,0,1,{'votes/confidence': '4/6'}
85,0,0,{'votes/confidence': '4/7'}
86,0,2,{'votes/confidence': '8/8'}
87,0,2,{'votes/confidence': 0.9999934434890747}
88,0,3,{'votes/confidence': '5/5'}
89,0,1,{'votes/confidence': '6/7'}
90,0,2,{'votes/confidence': 1.0}
91,0,2,{'votes/confidence': '3/6'}
92,0,2,{'votes/confidence': '3/5'}
93,0,2,{'votes/confidence': '3/4'}
94,0,3,{'votes/confidence': '3/5'}
95,0,0,{'votes/confidence': '3/7'}
96,0,1,{'votes/confidence': '4/5'}
97,0,2,{'votes/confidence': '4/7'}
98,0,0,{'votes/confidence': '3/4'}
99,0,0,{'votes/confidence': '5/7'}
100,0,3,{'votes/confidence': '4/7'}
101,0,2,{'votes/confidence': '4/6'}
102,0,0,{'votes/confidence': '3/6'}
103,0,0,{'votes/confidence': '5/6'}
104,0,2,{'votes/confidence': '2/4'}
105,0,2,{'votes/confidence': '3/6'}
106,0,3,{'votes/confidence': '3/5'}
107,0,0,{'votes/confidence': '5/7'}
108,0,1,{'votes/confidence': '3/5'}
109,0,3,{'votes/confidence': '5/6'}
110,0,0,{'votes/confidence': '3/5'}
111,0,0,{'votes/confidence': '5/6'}
112,0,3,{'votes/confidence': '3/5'}
113,0,0,{'votes/confidence': '3/4'}
114,0,2,{'votes/confidence': '7/7'}
115,0,2,{'votes/confidence': '4/7'}
116,0,2,{'votes/confidence': '7/8'}
117,0,3,{'votes/confidence': '3/5'}
118,0,2,{'votes/confidence': '3/4'}
119,0,1,{'votes/confidence': 1.0}
120,0,0,{'votes/confidence': 1.0}
121,0,3,{'votes/confidence': '4/5'}
122,0,2,{'votes/confidence': 0.8879251480102539}
123,0,0,{'votes/confidence': 0.9996694326400757}
124,0,0,{'votes/confidence': '3/6'}
125,0,0,{'votes/confidence': '4/5'}
126,0,3,{'votes/confidence': '2/5'}
127,0,0,{'votes/confidence': '4/7'}
128,0,3,{'votes/confidence': '4/5'}
129,0,1,{'votes/confidence': '3/5'}
130,0,2,{'votes/confidence': '3/5'}
131,0,2,{'votes/confidence': '5/6'}
132,0,1,{'votes/confidence': '3/6'}
133,0,2,{'votes/confidence': '6/6'}
134,1,0,{'votes/confidence': '4/4'}
135,1,0,{'votes/confidence': '4/5'}
136,1,0,{'votes/confidence': 0.9966118931770325}
137,1,1,{'votes/confidence': '3/4'}
138,1,2,{'votes/confidence': '6/8'}
139,1,2,{'votes/confidence': '2/3'}
140,1,2,{'votes/confidence': '2/3'}
141,1,3,{'votes/confidence': '2/4'}
142,1,3,{'votes/confidence': '3/3'}
143,1,3,{'votes/confidence': '3/5'}
144,1,1,{'votes/confidence': '4/4'}
145,1,1,{'votes/confidence': '4/4'}
146,1,3,{'votes/confidence': 0.9985463619232178}
147,1,3,{'votes/confidence': '3/6'}
148,1,0,{'votes/confidence': '3/7'}
149,1,2,{'votes/confidence': '3/7'}
150,1,1,{'votes/confidence': '1/1'}
151,1,3,{'votes/confidence': '3/4'}
152,1,2,{'votes/confidence': 0.9983110427856445}
153,1,2,{'votes/confidence': '3/5'}
154,1,1,{'votes/confidence': '3/3'}
155,1,1,{'votes/confidence': 0.9999426603317261}
156,1,1,{'votes/confidence': '4/6'}
157,1,1,{'votes/confidence': '4/6'}
158,1,1,{'votes/confidence': 0.9965237975120544}
159,1,3,{'votes/confidence': 0.9990363121032715}
160,1,3,{'votes/confidence': '4/4'}
161,1,3,{'votes/confidence': '2/3'}
162,1,1,{'votes/confidence': '3/5'}
163,1,1,{'votes/confidence': '3/5'}
164,1,3,{'votes/confidence': '4/6'}
165,1,3,{'votes/confidence': '5/6'}
166,1,1,{'votes/confidence': 0.9996041655540466}
167,1,2,{'votes/confidence': '5/6'}
168,1,0,{'votes/confidence': 1.0}
169,1,3,{'votes/confidence': 0.99998939037323}
170,1,1,{'votes/confidence': 0.9999973773956299}
171,1,3,{'votes/confidence': 0.9724039435386658}
172,1,3,{'votes/confidence': '4/5'}
173,1,1,{'votes/confidence': '4/6'}
174,1,1,{'votes/confidence': '3/4'}
175,1,1,{'votes/confidence': '4/5'}
176,1,2,{'votes/confidence': '3/4'}
177,1,2,{'votes/confidence': '3/4'}
178,1,1,{'votes/confidence': '3/4'}
179,1,0,{'votes/confidence': '2/2'}
180,1,2,{'votes/confidence': '3/5'}
181,1,3,{'votes/confidence': '2/3'}
182,1,2,{'votes/confidence': '6/6'}
183,1,2,{'votes/confidence': '4/5'}
184,1,3,{'votes/confidence': '6/7'}
185,1,0,{'votes/confidence': '3/6'}
186,1,2,{'votes/confidence': 0.9999995231628418}
187,1,1,{'votes/confidence': '4/5'}
188,1,1,{'votes/confidence': '5/7'}
189,1,2,{'votes/confidence': '5/6'}
190,1,2,{'votes/confidence': '3/5'}
191,1,3,{'votes/confidence': '4/5'}
192,1,1,{'votes/confidence': '2/2'}
193,1,1,{'votes/confidence': '3/4'}
194,1,1,{'votes/confidence': '3/4'}
195,1,0,{'votes/confidence': '3/4'}
196,1,3,{'votes/confidence': '3/5'}
197,1,0,{'votes/confidence': '4/5'}
198,1,3,{'votes/confidence': '5/5'}
199,1,1,{'votes/confidence': '4/5'}
200,1,1,{'votes/confidence': '3/3'}
201,1,2,{'votes/confidence': '5/5'}
202,1,1,{'votes/confidence': 0.9999998807907104}
203,1,1,{'votes/confidence': '3/5'}
204,1,2,{'votes/confidence': '4/5'}
205,1,3,{'votes/confidence': '3/5'}
206,1,0,{'votes/confidence': '5/8'}
207,1,2,{'votes/confidence': 0.9999970197677612}
208,1,3,{'votes/confidence': 0.9984179735183716}
209,1,3,{'votes/confidence': '3/6'}
210,1,1,{'votes/confidence': '5/6'}
211,1,0,{'votes/confidence': '4/6'}
212,1,0,{'votes/confidence': '5/6'}
213,1,3,{'votes/confidence': '1/1'}
214,1,1,{'votes/confidence': 1.0}
215,1,1,{'votes/confidence': '4/4'}
216,1,1,{'votes/confidence': '4/4'}
217,1,1,{'votes/confidence': '4/4'}
218,1,3,{'votes/confidence': '3/5'}
219,1,1,{'votes/confidence': '4/4'}
220,1,1,{'votes/confidence': '2/3'}
221,1,2,{'votes/confidence': '4/6'}
222,1,1,{'votes/confidence': '2/3'}
223,1,1,{'votes/confidence': '3/6'}
224,1,3,{'votes/confidence': '3/6'}
225,1,0,{'votes/confidence': '3/6'}
226,1,1,{'votes/confidence': '4/8'}
227,1,2,{'votes/confidence': 0.9521563649177551}
228,1,2,{'votes/confidence': '1/1'}
229,1,1,{'votes/confidence': '3/4'}
230,1,0,{'votes/confidence': '2/4'}
231,1,3,{'votes/confidence': '3/4'}
232,1,0,{'votes/confidence': '3/4'}
233,1,1,{'votes/confidence': '4/6'}
234,1,3,{'votes/confidence': '2/4'}
235,1,2,{'votes/confidence': 1.0}
236,1,3,{'votes/confidence': '1/1'}
237,1,2,{'votes/confidence': '3/5'}
238,1,1,{'votes/confidence': 0.9998599290847778}
239,1,2,{'votes/confidence': 0.7952108979225159}
240,1,1,{'votes/confidence': '3/7'}
241,1,2,{'votes/confidence': '4/4'}
242,1,3,{'votes/confidence': '4/8'}
243,1,1,{'votes/confidence': '4/5'}
244,1,3,{'votes/confidence': 0.989351212978363}
245,1,1,{'votes/confidence': 0.9103474020957947}
246,1,3,{'votes/confidence': '4/5'}
247,1,3,{'votes/confidence': '5/7'}
248,1,2,{'votes/confidence': '6/6'}
249,2,3,{'votes/confidence': 0.999995231628418}
250,2,1,{'votes/confidence': '3/6'}
251,2,2,{'votes/confidence': '5/6'}
252,2,3,{'votes/confidence': '5/7'}
253,2,0,{'votes/confidence': '4/7'}
254,2,0,{'votes/confidence': '4/6'}
255,2,1,{'votes/confidence': '4/5'}
256,2,2,{'votes/confidence': '6/7'}
257,2,2,{'votes/confidence': '3/5'}
258,2,2,{'votes/confidence': 0.999840259552002}
259,2,2,{'votes/confidence': '6/6'}
260,2,2,{'votes/confidence': '4/6'}
261,2,3,{'votes/confidence': '6/7'}
262,2,3,{'votes/confidence': '3/4'}
263,2,2,{'votes/confidence': '2/2'}
264,2,3,{'votes/confidence': '4/4'}
265,2,2,{'votes/confidence': '3/5'}
266,2,3,{'votes/confidence': '3/6'}
267,2,2,{'votes/confidence': '5/6'}
268,2,2,{'votes/confidence': 0.983850359916687}
269,2,2,{'votes/confidence': '5/5'}
270,2,3,{'votes/confidence': '2/2'}
271,2,2,{'votes/confidence': '8/8'}
272,2,3,{'votes/confidence': '4/6'}
273,2,2,{'votes/confidence': '5/7'}
274,2,0,{'votes/confidence': '3/5'}
275,2,2,{'votes/confidence': '1/1'}
276,2,2,{'votes/confidence': 1.0}
277,2,3,{'votes/confidence': '3/4'}
278,2,2,{'votes/confidence': '4/5'}
279,2,2,{'votes/confidence': '4/6'}
280,2,3,{'votes/confidence': '5/8'}
281,2,2,{'votes/confidence': 0.9506548643112183}
282,2,0,{'votes/confidence': '4/8'}
283,2,3,{'votes/confidence': '6/8'}
284,2,3,{'votes/confidence': '6/7'}
285,2,3,{'votes/confidence': '5/8'}
286,2,2,{'votes/confidence': '6/6'}
287,2,3,{'votes/confidence': '4/7'}
288,2,3,{'votes/confidence': '6/6'}
289,2,2,{'votes/confidence': '3/5'}
290,2,2,{'votes/confidence': '6/6'}
291,2,0,{'votes/confidence': '5/7'}
292,2,2,{'votes/confidence': '6/6'}
293,2,3,{'votes/confidence': '5/8'}
294,2,0,{'votes/confidence': '5/7'}
295,2,3,{'votes/confidence': '3/3'}
296,2,2,{'votes/confidence': '4/5'}
297,2,1,{'votes/confidence': '4/6'}
298,2,1,{'votes/confidence': '2/4'}
299,2,0,{'votes/confidence': '5/7'}
300,2,0,{'votes/confidence': 0.999996542930603}
301,2,2,{'votes/confidence': '4/5'}
302,2,2,{'votes/confidence': '3/5'}
303,2,0,{'votes/confidence': '3/6'}
304,2,0,{'votes/confidence': 0.9952425956726074}
305,2,0,{'votes/confidence': '1/1'}
306,2,2,{'votes/confidence': '2/4'}
307,2,3,{'votes/confidence': '3/6'}
308,2,2,{'votes/confidence': '5/5'}
309,2,3,{'votes/confidence': '3/5'}
310,2,2,{'votes/confidence': '6/6'}
311,2,2,{'votes/confidence': '6/6'}
312,2,2,{'votes/confidence': '7/7'}
313,2,2,{'votes/confidence': '6/6'}
314,2,2,{'votes/confidence': '3/5'}
315,2,2,{'votes/confidence': '3/3'}
316,2,3,{'votes/confidence': '4/5'}
317,2,3,{'votes/confidence': '3/4'}
318,2,2,{'votes/confidence': '3/5'}
319,2,3,{'votes/confidence': '4/5'}
320,2,2,{'votes/confidence': '5/6'}
321,2,2,{'votes/confidence': '4/4'}
322,2,3,{'votes/confidence': '6/7'}
323,2,3,{'votes/confidence': '4/6'}
324,2,2,{'votes/confidence': '4/6'}
325,2,0,{'votes/confidence': '3/5'}
326,2,0,{'votes/confidence': '4/5'}
327,2,3,{'votes/confidence': '3/4'}
328,2,2,{'votes/confidence': 0.9999988079071045}
329,2,3,{'votes/confidence': '4/4'}
330,2,2,{'votes/confidence': '3/5'}
331,2,2,{'votes/confidence': '6/6'}
332,2,2,{'votes/confidence': '5/5'}
333,2,2,{'votes/confidence': '6/6'}
334,2,2,{'votes/confidence': '7/7'}
335,2,2,{'votes/confidence': '5/5'}
336,2,2,{'votes/confidence': '9/9'}
337,2,2,{'votes/confidence': '4/5'}
338,2,2,{'votes/confidence': '3/6'}
339,2,3,{'votes/confidence': '5/6'}
340,2,2,{'votes/confidence': 0.9781079888343811}
341,2,2,{'votes/confidence': '3/4'}
342,2,0,{'votes/confidence': '4/6'}
343,2,0,{'votes/confidence': 1.0}
344,2,3,{'votes/confidence': '5/7'}
345,2,3,{'votes/confidence': '4/6'}
346,2,2,{'votes/confidence': '5/5'}
347,2,2,{'votes/confidence': '4/5'}
348,2,2,{'votes/confidence': 0.9227282404899597}
349,2,3,{'votes/confidence': '2/3'}
350,2,3,{'votes/confidence': '3/7'}
351,2,2,{'votes/confidence': '5/6'}
352,2,3,{'votes/confidence': '3/4'}
353,2,2,{'votes/confidence': '3/5'}
354,2,2,{'votes/confidence': '3/4'}
355,2,3,{'votes/confidence': '3/4'}
356,2,2,{'votes/confidence': '4/4'}
357,2,3,{'votes/confidence': '4/7'}
358,2,2,{'votes/confidence': '7/7'}
359,2,3,{'votes/confidence': '3/4'}
360,2,2,{'votes/confidence': '4/4'}
361,2,3,{'votes/confidence': '4/5'}
362,2,2,{'votes/confidence': '2/4'}
363,2,0,{'votes/confidence': '2/3'}
364,2,0,{'votes/confidence': '3/4'}
365,2,2,{'votes/confidence': 0.9999994039535522}
366,2,2,{'votes/confidence': '5/5'}
367,2,2,{'votes/confidence': '4/5'}
368,2,2,{'votes/confidence': '5/5'}
369,2,3,{'votes/confidence': '3/5'}
370,2,2,{'votes/confidence': '4/7'}
371,2,3,{'votes/confidence': '2/3'}
372,2,2,{'votes/confidence': '4/7'}
373,2,3,{'votes/confidence': '5/6'}
374,2,3,{'votes/confidence': '6/6'}
375,2,3,{'votes/confidence': '4/6'}
376,2,3,{'votes/confidence': '6/6'}
377,2,2,{'votes/confidence': '5/8'}
378,2,2,{'votes/confidence': '6/6'}
379,2,2,{'votes/confidence': '6/6'}
380,2,2,{'votes/confidence': 0.9999955892562866}
381,2,3,{'votes/confidence': '5/7'}
382,2,0,{'votes/confidence': 1.0}
383,2,2,{'votes/confidence': '5/5'}
384,2,2,{'votes/confidence': '5/7'}
385,2,3,{'votes/confidence': '5/7'}
386,2,2,{'votes/confidence': '4/7'}
387,2,2,{'votes/confidence': '3/5'}
388,2,2,{'votes/confidence': '3/6'}
389,2,2,{'votes/confidence': '6/6'}
390,2,0,{'votes/confidence': '5/6'}
391,2,2,{'votes/confidence': '3/5'}
392,2,2,{'votes/confidence': '5/5'}
393,2,2,{'votes/confidence': '3/3'}
394,2,2,{'votes/confidence': '3/4'}
395,2,2,{'votes/confidence': '3/4'}
396,2,2,{'votes/confidence': '3/5'}
397,2,3,{'votes/confidence': '3/3'}
398,2,3,{'votes/confidence': '4/6'}
399,2,2,{'votes/confidence': '3/5'}
400,2,0,{'votes/confidence': 0.9999856948852539}
401,2,2,{'votes/confidence': '4/6'}
402,2,2,{'votes/confidence': '5/5'}
403,2,3,{'votes/confidence': '5/5'}
404,2,2,{'votes/confidence': '4/5'}
405,2,3,{'votes/confidence': '5/6'}
406,2,0,{'votes/confidence': '4/6'}
407,2,3,{'votes/confidence': '5/6'}
408,2,2,{'votes/confidence': '4/4'}
409,2,2,{'votes/confidence': 0.9997777342796326}
410,2,0,{'votes/confidence': '3/4'}
411,2,2,{'votes/confidence': '7/7'}
412,2,3,{'votes/confidence': '5/8'}
413,2,3,{'votes/confidence': '4/7'}
414,2,2,{'votes/confidence': '4/5'}
415,2,1,{'votes/confidence': '4/7'}
416,2,3,{'votes/confidence': '3/5'}
417,2,2,{'votes/confidence': '5/5'}
418,2,1,{'votes/confidence': '4/6'}
419,2,3,{'votes/confidence': '3/5'}
420,2,3,{'votes/confidence': '4/6'}
421,2,1,{'votes/confidence': 0.9999991655349731}
422,2,1,{'votes/confidence': '3/5'}
423,2,2,{'votes/confidence': '5/7'}
424,2,2,{'votes/confidence': '4/6'}
425,2,2,{'votes/confidence': '4/5'}
426,2,3,{'votes/confidence': '5/7'}
427,2,2,{'votes/confidence': '5/5'}
428,2,2,{'votes/confidence': '3/3'}
429,2,2,{'votes/confidence': '5/8'}
430,2,2,{'votes/confidence': '7/8'}
431,2,3,{'votes/confidence': '6/8'}
432,2,3,{'votes/confidence': '6/8'}
433,2,3,{'votes/confidence': '6/7'}
434,2,2,{'votes/confidence': 0.9639659523963928}
435,2,0,{'votes/confidence': '3/6'}
436,2,2,{'votes/confidence': '5/5'}
437,2,2,{'votes/confidence': '3/5'}
438,2,2,{'votes/confidence': '2/3'}
439,2,2,{'votes/confidence': '3/5'}
440,2,2,{'votes/confidence': '2/3'}
441,2,2,{'votes/confidence': 0.9982271790504456}
442,2,3,{'votes/confidence': '3/5'}
443,2,1,{'votes/confidence': '3/3'}
444,2,3,{'votes/confidence': '2/3'}
445,2,3,{'votes/confidence': '2/2'}
446,2,3,{'votes/confidence': 0.9514974355697632}
447,2,2,{'votes/confidence': '1/1'}
448,2,1,{'votes/confidence': '5/8'}
449,2,2,{'votes/confidence': '4/6'}
450,2,2,{'votes/confidence': '4/6'}
451,2,0,{'votes/confidence': 0.9978392720222473}
452,2,2,{'votes/confidence': '6/6'}
453,2,2,{'votes/confidence': 0.999582827091217}
454,2,2,{'votes/confidence': '3/3'}
455,2,2,{'votes/confidence': '2/3'}
456,2,2,{'votes/confidence': '6/6'}
457,2,2,{'votes/confidence': '4/4'}
458,2,0,{'votes/confidence': '4/6'}
459,2,2,{'votes/confidence': '3/4'}
460,2,2,{'votes/confidence': '5/5'}
461,2,2,{'votes/confidence': '3/5'}
462,2,3,{'votes/confidence': '3/5'}
463,2,3,{'votes/confidence': '4/4'}
464,2,2,{'votes/confidence': '5/5'}
465,2,0,{'votes/confidence': '2/3'}
466,2,3,{'votes/confidence': '5/5'}
467,2,2,{'votes/confidence': 0.9951464533805847}
468,2,3,{'votes/confidence': '4/5'}
469,2,2,{'votes/confidence': '4/5'}
470,2,3,{'votes/confidence': '2/2'}
471,2,3,{'votes/confidence': '3/5'}
472,2,2,{'votes/confidence': '3/5'}
473,2,3,{'votes/confidence': '5/6'}
474,2,3,{'votes/confidence': '5/6'}
475,2,2,{'votes/confidence': '4/4'}
476,2,2,{'votes/confidence': '3/5'}
477,2,2,{'votes/confidence': '4/4'}
478,2,3,{'votes/confidence': '3/4'}
479,2,2,{'votes/confidence': '6/6'}
480,2,2,{'votes/confidence': '5/5'}
481,2,2,{'votes/confidence': '5/5'}
482,2,2,{'votes/confidence': '5/5'}
483,2,2,{'votes/confidence': '3/3'}
484,2,1,{'votes/confidence': '4/6'}
485,2,2,{'votes/confidence': '4/7'}
486,2,2,{'votes/confidence': '5/6'}
487,2,0,{'votes/confidence': '3/3'}
488,2,1,{'votes/confidence': '2/3'}
489,2,3,{'votes/confidence': '4/6'}
490,2,3,{'votes/confidence': '1/1'}
491,2,3,{'votes/confidence': '5/5'}
492,2,2,{'votes/confidence': 0.9997237324714661}
493,2,2,{'votes/confidence': '2/3'}
494,2,1,{'votes/confidence': 0.9999653100967407}
495,2,2,{'votes/confidence': '4/4'}
496,2,2,{'votes/confidence': '3/3'}
497,2,2,{'votes/confidence': '3/5'}
498,2,1,{'votes/confidence': 0.9999915361404419}
499,2,2,{'votes/confidence': '6/6'}
500,2,2,{'votes/confidence': '2/3'}
501,2,3,{'votes/confidence': '4/4'}
502,2,3,{'votes/confidence': '3/3'}
503,2,3,{'votes/confidence': 0.9679861068725586}
504,2,3,{'votes/confidence': 0.9996494054794312}
505,2,3,{'votes/confidence': '4/5'}
506,2,0,{'votes/confidence': '3/4'}
507,2,3,{'votes/confidence': '4/5'}
508,2,3,{'votes/confidence': '2/3'}
509,2,3,{'votes/confidence': '3/6'}
510,2,3,{'votes/confidence': '2/3'}
511,2,3,{'votes/confidence': '3/5'}
512,2,2,{'votes/confidence': '6/6'}
513,2,2,{'votes/confidence': '5/6'}
514,2,3,{'votes/confidence': '4/5'}
515,2,3,{'votes/confidence': '4/6'}
516,2,3,{'votes/confidence': '3/7'}
517,2,2,{'votes/confidence': '5/7'}
518,2,2,{'votes/confidence': '3/5'}
519,2,2,{'votes/confidence': '3/4'}
520,2,3,{'votes/confidence': '5/6'}
521,2,2,{'votes/confidence': '7/7'}
522,2,3,{'votes/confidence': '7/9'}
523,2,2,{'votes/confidence': '3/5'}
524,2,2,{'votes/confidence': '3/3'}
525,2,2,{'votes/confidence': '5/5'}
526,2,2,{'votes/confidence': '4/4'}
527,2,3,{'votes/confidence': '4/6'}
528,2,2,{'votes/confidence': '4/5'}
529,2,2,{'votes/confidence': '3/5'}
530,2,2,{'votes/confidence': '3/3'}
531,2,2,{'votes/confidence': '4/6'}
532,2,3,{'votes/confidence': '3/4'}
533,2,0,{'votes/confidence': '3/4'}
534,2,2,{'votes/confidence': '3/5'}
535,2,3,{'votes/confidence': '5/6'}
536,2,3,{'votes/confidence': '5/7'}
537,2,3,{'votes/confidence': '4/5'}
538,2,3,{'votes/confidence': '5/7'}
539,2,3,{'votes/confidence': '4/6'}
540,2,0,{'votes/confidence': '3/5'}
541,2,2,{'votes/confidence': '2/3'}
542,2,3,{'votes/confidence': '3/5'}
543,2,2,{'votes/confidence': '4/4'}
544,2,2,{'votes/confidence': '5/5'}
545,2,2,{'votes/confidence': '4/4'}
546,2,2,{'votes/confidence': '5/5'}
547,2,3,{'votes/confidence': '4/5'}
548,2,2,{'votes/confidence': '3/3'}
549,2,0,{'votes/confidence': '5/6'}
550,2,2,{'votes/confidence': 0.9998863935470581}
551,2,3,{'votes/confidence': '4/6'}
552,2,2,{'votes/confidence': '5/6'}
553,2,2,{'votes/confidence': '3/6'}
554,2,3,{'votes/confidence': '2/4'}
555,2,0,{'votes/confidence': '5/6'}
556,2,2,{'votes/confidence': '3/5'}
557,2,2,{'votes/confidence': '8/8'}
558,2,1,{'votes/confidence': '4/7'}
559,2,2,{'votes/confidence': '6/6'}
560,2,2,{'votes/confidence': 0.9999607801437378}
561,2,3,{'votes/confidence': '4/4'}
562,2,0,{'votes/confidence': '5/8'}
563,2,3,{'votes/confidence': '4/4'}
564,2,1,{'votes/confidence': '4/6'}
565,2,3,{'votes/confidence': '6/7'}
566,2,2,{'votes/confidence': '5/5'}
567,2,3,{'votes/confidence': '5/7'}
568,2,2,{'votes/confidence': '5/5'}
569,2,3,{'votes/confidence': '5/6'}
570,2,3,{'votes/confidence': '3/4'}
571,2,2,{'votes/confidence': '6/6'}
572,2,3,{'votes/confidence': '3/4'}
573,2,2,{'votes/confidence': '4/5'}
574,2,3,{'votes/confidence': '3/4'}
575,2,2,{'votes/confidence': '4/6'}
576,2,3,{'votes/confidence': '4/4'}
577,2,0,{'votes/confidence': '2/3'}
578,2,2,{'votes/confidence': '5/5'}
579,2,0,{'votes/confidence': '3/4'}
580,2,2,{'votes/confidence': '4/5'}
581,2,2,{'votes/confidence': '5/6'}
582,2,0,{'votes/confidence': '4/6'}
583,2,2,{'votes/confidence': '3/5'}
584,2,3,{'votes/confidence': '3/6'}
585,2,2,{'votes/confidence': '5/5'}
586,2,1,{'votes/confidence': '3/6'}
587,2,1,{'votes/confidence': '3/3'}
588,2,0,{'votes/confidence': '4/7'}
589,2,2,{'votes/confidence': '4/5'}
590,2,2,{'votes/confidence': 0.8550021052360535}
591,2,1,{'votes/confidence': '3/6'}
592,2,0,{'votes/confidence': '4/6'}
593,2,3,{'votes/confidence': '5/6'}
594,2,2,{'votes/confidence': 0.996986448764801}
595,2,3,{'votes/confidence': '5/7'}
596,2,2,{'votes/confidence': '4/4'}
597,2,2,{'votes/confidence': '4/4'}
598,2,1,{'votes/confidence': '3/6'}
599,2,1,{'votes/confidence': '4/6'}
600,2,3,{'votes/confidence': '3/5'}
601,2,1,{'votes/confidence': '4/6'}
602,2,2,{'votes/confidence': '3/5'}
603,2,2,{'votes/confidence': '3/4'}
604,2,2,{'votes/confidence': 0.9999916553497314}
605,2,3,{'votes/confidence': 0.9998196959495544}
606,2,2,{'votes/confidence': '5/5'}
607,2,2,{'votes/confidence': '4/4'}
608,2,2,{'votes/confidence': '5/5'}
609,2,2,{'votes/confidence': '6/6'}
610,2,2,{'votes/confidence': '3/5'}
611,2,2,{'votes/confidence': '3/4'}
612,2,3,{'votes/confidence': '4/6'}
613,2,3,{'votes/confidence': '5/8'}
614,2,3,{'votes/confidence': '4/4'}
615,2,0,{'votes/confidence': '3/5'}
616,2,0,{'votes/confidence': '2/3'}
617,2,3,{'votes/confidence': '3/5'}
618,2,3,{'votes/confidence': '4/6'}
619,2,2,{'votes/confidence': '6/6'}
620,2,2,{'votes/confidence': '6/6'}
621,2,2,{'votes/confidence': '5/5'}
622,2,3,{'votes/confidence': '5/7'}
623,2,2,{'votes/confidence': '6/6'}
