test_line,null_predicted,alt_predicted
170,0,0
171,0,0
172,0,0
173,0,0
174,0,1
175,0,1
176,1,0
177,0,0
178,0,0
179,0,0
180,0,0
181,0,0
182,0,0
183,0,1
184,0,0
185,0,1
186,0,1
187,1,1
188,0,0
189,1,1
190,1,1
191,1,1
192,0,1
193,1,0
194,1,1
195,0,1
196,1,1
197,0,0
198,0,1
199,1,0
200,0,0
201,0,1
202,0,1
203,0,0
204,1,0
205,0,0
206,1,0
207,1,1
208,1,1
209,1,0
210,1,1
211,1,0
212,1,1
213,0,1
214,1,0
215,1,0
216,1,0
217,1,1
218,0,0
219,1,0
220,1,1
221,1,0
222,1,0
223,1,0
224,1,1
225,1,0
226,1,1
227,0,0
228,1,0
229,1,0
230,0,0
231,0,1
232,0,0
233,0,0
234,0,0
235,0,1
236,0,0
237,1,0
238,0,0
239,1,1
240,0,0
241,0,1
242,1,0
243,1,0
244,1,0
245,0,1
246,0,1
247,1,0
248,0,1
249,0,1
250,0,0
251,0,1
252,1,0
253,0,0
254,1,1
255,1,1
256,0,1
257,1,1
258,0,0
259,1,0
260,0,0
261,0,0
262,1,1
263,1,1
264,1,1
265,0,0
266,1,0
267,0,0
268,0,0
269,0,0
270,0,0
271,1,0
272,0,0
273,0,1
274,0,0
275,0,0
276,1,0
277,1,0
278,0,1
279,1,0
280,1,0
281,1,0
282,0,1
283,1,1
284,0,1
285,1,0
286,1,1
287,0,1
288,1,1
289,1,0
290,0,0
291,1,1
292,0,0
293,0,0
294,1,0
295,0,1
296,0,1
297,0,0
298,0,1
299,0,0
300,0,1
301,0,1
302,0,0
303,0,0
304,0,0
305,1,1
306,1,0
307,1,1
308,1,0
309,0,0
310,1,1
311,0,0
312,0,0
313,1,0
314,1,1
315,0,0
316,1,0
317,0,0
318,0,1
319,1,1
320,0,0
321,0,1
322,0,0
323,1,0
324,1,1
325,1,1
326,1,0
327,1,1
328,0,1
329,1,0
330,1,1
331,1,0
332,1,0
333,0,0
334,0,0
335,0,0
336,0,1
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,0,0
343,0,0
344,0,0
345,1,1
346,0,1
347,1,0
348,0,0
349,0,0
350,1,1
351,0,1
352,0,1
353,0,0
354,0,0
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,0,1
361,0,0
362,0,1
363,0,0
364,0,0
365,1,1
366,1,1
367,0,1
368,0,1
369,0,0
370,1,0
371,0,0
372,0,0
373,1,1
374,0,1
375,0,0
376,0,0
377,0,0
378,0,0
379,1,1
380,0,1
381,0,1
382,0,0
383,0,0
384,0,0
385,0,0
386,0,1
387,0,1
388,0,0
389,1,0
390,0,1
391,0,1
392,0,0
393,0,0
394,1,1
395,0,1
396,0,1
397,0,1
398,0,1
399,1,1
400,0,0
401,0,1
402,1,1
403,1,0
404,1,0
405,0,1
406,1,1
407,1,0
408,1,0
409,1,0
410,1,0
411,0,1
412,1,0
413,1,1
414,0,0
415,0,0
416,0,0
417,1,0
418,0,0
419,0,1
420,1,1
421,0,1
422,1,0
423,0,0
424,1,1
425,0,0
426,0,0
427,1,0
428,1,0
429,1,0
430,1,1
431,0,0
432,0,0
433,0,0
434,1,0
435,1,0
436,1,1
437,1,1
438,1,0
439,1,0
440,1,0
441,1,0
442,1,0
443,0,0
444,1,1
445,0,1
446,1,0
447,1,1
448,0,0
449,0,0
450,0,0
451,1,1
452,1,1
453,0,1
454,0,1
455,1,1
456,0,1
457,1,0
458,0,1
459,1,0
460,0,0
461,0,1
462,1,1
463,1,0
464,1,1
465,0,1
466,0,1
467,0,1
468,0,0
469,0,1
470,0,0
471,0,0
472,0,1
473,0,0
474,0,0
475,1,0
476,1,1
477,1,0
478,1,0
479,1,1
480,1,0
481,0,0
482,0,1
483,0,0
484,0,1
485,0,1
486,0,1
487,0,0
488,1,1
489,0,0
490,1,1
491,1,0
492,0,0
493,0,1
494,0,0
495,0,1
496,0,0
497,1,0
498,0,0
499,0,0
500,0,0
501,0,0
502,0,0
503,0,0
504,0,1
505,1,1
506,0,0
507,0,0
508,0,0
509,0,0
510,0,1
511,1,1
512,0,1
513,0,1
514,0,0
515,1,0
516,0,1
517,1,1
518,0,1
519,0,1
520,0,0
521,0,1
522,0,1
523,1,0
524,0,1
525,1,0
526,0,0
527,0,1
528,0,0
529,0,0
530,0,1
531,0,1
532,0,0
533,0,0
534,0,1
535,0,0
536,0,0
537,1,1
538,0,1
539,1,1
540,0,1
541,0,0
542,0,0
543,0,1
544,0,0
545,1,0
546,0,0
547,1,1
548,1,1
549,1,0
550,0,1
551,0,0
552,1,1
553,1,1
554,1,0
555,1,0
556,1,0
557,1,0
558,1,0
559,0,0
560,0,0
561,1,0
562,1,1
563,0,0
564,0,1
565,1,1
566,1,0
567,1,1
568,1,0
569,1,0
570,0,1
571,1,0
572,1,1
573,1,1
574,1,1
575,1,1
576,1,1
577,1,0
578,1,0
579,0,1
580,0,1
581,1,1
582,1,0
583,1,1
584,1,1
585,0,1
586,0,0
587,0,0
588,1,0
589,1,0
590,1,1
591,0,1
592,1,0
593,1,0
594,1,1
595,1,1
596,1,1
597,0,1
598,0,0
599,0,0
600,0,0
601,0,1
602,1,0
603,1,1
604,0,0
605,1,1
606,0,0
607,1,1
608,0,1
609,1,0
610,1,0
611,0,0
612,1,1
613,0,1
614,1,0
615,1,0
616,1,0
617,0,0
618,0,0
619,0,0
620,0,0
621,0,0
622,1,0
623,0,0
624,0,0
625,0,1
626,0,1
627,0,0
628,0,0
629,0,1
630,0,0
631,0,1
632,0,0
633,0,0
634,0,0
635,1,0
636,0,1
637,1,0
638,0,0
639,0,1
640,1,1
641,0,0
642,0,0
643,0,1
644,1,1
645,0,1
646,0,1
647,1,0
648,1,0
649,0,0
650,0,1
651,0,0
652,1,1
653,0,1
654,1,0
655,1,1
656,0,1
657,0,1
658,0,1
659,1,1
660,0,0
661,0,0
662,0,1
663,1,0
664,0,1
665,0,0
666,0,0
667,0,0
668,0,0
669,0,0
670,0,0
671,0,1
672,0,0
673,0,0
674,0,1
675,0,0
676,1,1
677,1,0
678,0,0
679,0,1
680,1,1
681,0,1
682,0,1
683,0,0
684,1,0
685,0,1
686,0,0
687,1,0
688,0,0
689,1,1
690,0,0
691,0,0
692,0,1
693,1,1
694,0,0
695,0,0
696,0,0
697,0,1
698,0,1
699,0,0
700,0,1
701,0,1
702,0,1
703,0,0
704,0,1
705,1,0
706,1,1
707,0,1
708,1,1
709,0,1
710,1,1
711,1,1
712,0,0
713,0,0
714,0,1
715,0,0
716,0,0
717,1,1
718,0,0
719,1,0
720,0,1
721,0,0
722,1,0
723,1,1
724,0,1
725,0,1
726,1,0
727,0,1
728,0,1
729,0,0
730,1,0
731,0,0
732,1,0
733,0,0
734,1,0
735,0,1
736,0,1
737,1,0
738,1,1
739,1,1
740,1,1
741,0,0
742,0,1
743,0,1
744,0,0
745,0,0
746,0,0
747,1,1
748,0,1
749,1,1
750,1,0
751,0,1
752,1,0
753,1,0
754,1,0
755,1,0
756,1,0
757,1,0
758,1,0
759,1,0
760,1,1
761,0,0
762,0,0
763,0,1
764,1,1
765,1,1
766,0,0
767,0,1
768,0,0
769,1,1
770,1,0
771,0,0
772,1,1
773,1,1
774,0,1
775,1,1
776,1,1
777,1,1
778,1,1
779,0,0
780,0,0
781,1,0
782,1,1
783,0,1
784,0,0
785,0,1
786,0,1
787,1,1
788,0,0
789,1,1
790,0,0
791,0,1
792,0,1
793,0,1
794,0,1
795,0,1
796,1,1
797,0,0
798,0,0
799,0,0
800,0,1
801,0,0
802,0,0
803,0,0
804,0,0
805,0,0
806,0,0
807,0,0
808,0,1
809,0,1
810,0,1
811,0,0
812,0,0
813,1,0
814,0,0
815,0,0
816,0,0
817,1,1
818,0,1
819,0,0
820,0,1
821,0,0
822,0,1
823,1,1
824,1,1
825,0,0
826,0,1
827,1,0
828,1,1
829,0,0
830,0,0
831,1,1
832,0,1
833,1,1
834,0,1
835,1,0
836,1,0
837,1,1
838,1,0
839,1,0
840,0,0
841,1,0
842,1,0
843,1,1
844,1,0
845,0,0
846,0,1
847,0,0
848,0,1
849,0,1
850,1,0
851,0,0
852,1,1
853,0,1
854,0,0
855,1,0
856,1,1
857,0,0
858,1,0
859,0,0
860,0,0
861,0,1
862,1,0
863,0,1
864,1,0
865,0,1
866,0,1
867,1,0
868,0,0
869,0,0
870,0,1
871,1,1
872,0,1
873,0,0
874,0,1
875,0,0
876,0,1
877,0,0
878,1,0
879,1,0
880,1,1
881,0,1
882,0,1
883,0,0
884,0,1
885,0,1
886,1,1
887,0,1
888,0,0
889,0,0
890,0,1
891,0,1
892,0,1
893,1,0
894,1,0
895,0,0
896,1,0
897,1,1
898,1,1
899,1,0
900,0,0
901,0,0
902,0,1
903,0,0
904,0,1
905,0,1
906,1,1
907,1,0
908,0,0
909,0,0
910,0,0
911,0,0
912,0,0
913,0,0
914,0,0
915,0,0
916,0,0
917,0,0
918,0,1
919,0,0
920,0,0
921,0,1
922,0,0
923,0,1
924,0,0
925,0,0
926,0,1
927,0,1
928,0,1
929,0,0
930,0,0
931,0,0
932,1,1
933,1,0
934,0,0
935,0,0
936,0,1
937,0,1
938,1,1
939,1,1
940,0,1
941,1,0
942,0,0
943,0,1
944,0,0
945,0,0
946,0,1
947,0,0
948,0,1
949,0,1
950,0,1
951,1,0
952,0,0
953,1,1
954,1,0
955,0,0
956,1,0
957,0,0
958,0,1
959,0,0
960,0,1
961,0,0
962,0,0
963,0,1
964,0,0
965,0,1
966,0,1
967,1,0
968,0,1
969,0,0
970,0,1
971,0,0
972,1,0
973,0,1
974,0,0
975,1,0
976,1,0
977,1,1
978,0,0
979,0,1
980,0,0
981,1,0
982,0,1
983,0,0
984,0,0
985,0,1
986,0,1
987,0,1
988,0,1
989,1,0
990,0,1
991,0,1
992,1,0
993,1,1
994,0,0
995,1,1
996,1,1
997,0,0
998,1,1
999,1,0
1000,0,0
1001,0,0
1002,0,0
1003,0,1
1004,0,0
1005,1,0
1006,1,0
1007,1,1
1008,0,0
1009,0,0
1010,0,1
1011,0,0
1012,0,0
1013,0,0
1014,1,0
1015,0,1
1016,0,0
1017,0,0
1018,1,1
1019,0,0
1020,0,1
1021,0,0
1022,0,0
1023,1,0
1024,1,0
1025,0,0
1026,1,0
1027,0,0
1028,0,0
1029,0,0
1030,0,0
1031,0,1
1032,0,0
1033,0,1
1034,0,0
1035,1,0
1036,0,1
1037,0,1
1038,0,0
1039,0,0
1040,0,0
1041,1,0
1042,0,1
1043,0,0
1044,1,0
1045,0,1
1046,0,1
1047,0,1
1048,0,0
1049,0,0
1050,0,0
1051,1,1
1052,1,1
1053,0,0
1054,0,0
1055,1,0
1056,0,0
1057,1,0
1058,0,0
1059,0,1
1060,0,0
1061,0,0
1062,0,0
1063,0,1
1064,0,0
1065,0,0
1066,0,0
1067,0,0
1068,0,0
1069,1,1
1070,0,1
1071,0,1
1072,0,1
1073,0,0
1074,0,1
1075,1,1
1076,0,1
1077,1,1
1078,1,0
1079,1,1
1080,0,0
1081,0,1
1082,0,1
1083,0,0
1084,1,0
1085,0,1
1086,0,0
1087,1,1
1088,0,1
1089,0,0
1090,0,0
1091,0,1
1092,0,0
1093,0,0
1094,0,1
1095,0,0
1096,0,1
1097,0,1
1098,0,0
1099,0,0
1100,1,1
1101,0,1
1102,0,0
1103,1,0
1104,0,0
1105,0,0
1106,0,1
1107,1,0
1108,1,0
1109,1,0
1110,0,1
1111,0,0
1112,0,0
1113,0,1
1114,0,1
1115,0,0
1116,1,1
1117,0,1
1118,1,0
1119,0,0
1120,0,0
1121,0,1
1122,1,0
1123,0,0
1124,0,1
1125,0,1
1126,0,1
1127,0,1
1128,0,0
1129,0,1
1130,1,0
1131,1,0
1132,0,0
1133,0,0
1134,0,0
1135,1,0
1136,0,1
1137,0,0
1138,0,0
1139,0,1
1140,0,0
1141,0,1
1142,0,0
1143,0,1
1144,0,0
1145,0,1
1146,1,1
1147,0,0
1148,1,0
1149,0,0
1150,0,1
1151,0,0
1152,1,0
1153,0,1
1154,0,1
1155,0,0
1156,1,0
1157,1,0
1158,1,1
1159,1,1
1160,0,0
1161,1,1
1162,0,0
1163,0,1
1164,1,0
1165,0,0
1166,0,0
1167,0,0
1168,0,1
1169,0,0
1170,0,0
1171,0,0
1172,0,1
1173,0,1
1174,0,0
1175,0,0
1176,0,1
1177,0,0
1178,0,1
1179,1,1
1180,0,0
1181,1,0
1182,1,0
1183,1,1
1184,1,0
1185,0,0
1186,1,0
1187,0,1
1188,0,0
1189,1,0
1190,1,1
1191,0,0
1192,0,0
1193,0,1
1194,1,1
1195,1,1
1196,0,0
1197,1,1
1198,1,1
1199,1,0
1200,0,1
1201,0,1
1202,1,0
1203,0,0
1204,0,1
1205,0,1
1206,0,0
1207,0,1
1208,0,1
1209,0,0
1210,0,0
1211,1,0
1212,0,0
1213,1,0
1214,0,0
1215,1,0
1216,0,0
1217,0,1
1218,0,0
1219,1,0
1220,1,1
1221,0,1
1222,0,1
1223,0,1
1224,1,1
1225,1,0
1226,1,1
1227,0,0
1228,0,0
1229,0,1
1230,0,0
1231,0,1
1232,0,0
1233,0,0
1234,0,0
1235,0,0
1236,0,0
1237,0,0
1238,0,0
1239,0,1
1240,0,0
1241,0,1
1242,0,0
1243,0,0
1244,1,0
1245,0,0
1246,0,1
1247,0,1
1248,1,0
1249,1,0
1250,0,0
1251,0,1
1252,1,1
1253,0,0
1254,1,1
1255,1,0
1256,1,0
1257,1,1
1258,0,0
1259,1,0
1260,0,1
1261,1,0
1262,1,0
1263,0,1
1264,1,1
1265,0,0
1266,1,1
1267,1,0
1268,1,0
1269,1,1
1270,1,0
1271,1,0
1272,1,1
1273,0,0
1274,1,1
1275,1,1
1276,0,0
1277,0,0
1278,0,0
1279,1,0
1280,0,1
1281,0,1
1282,1,0
1283,0,0
1284,0,0
1285,0,0
1286,0,1
1287,1,0
1288,1,1
1289,1,0
1290,1,0
1291,0,0
1292,0,0
1293,0,0
1294,1,1
1295,0,0
1296,0,1
1297,0,0
1298,0,1
1299,0,1
1300,0,0
1301,0,1
1302,0,0
1303,0,1
1304,0,1
1305,0,1
1306,0,1
1307,0,1
1308,1,1
1309,1,0
1310,0,0
1311,0,0
1312,1,1
1313,1,1
1314,1,1
1315,0,0
1316,0,0
1317,1,1
1318,1,0
1319,1,1
1320,1,1
1321,1,1
1322,0,0
1323,0,1
1324,0,0
1325,1,1
1326,0,0
1327,1,0
1328,1,1
1329,1,1
1330,1,1
1331,1,0
1332,1,0
1333,1,0
1334,1,0
1335,0,0
1336,0,1
1337,0,0
1338,0,0
1339,0,0
1340,0,0
1341,1,0
1342,0,0
1343,0,1
1344,0,0
1345,1,0
1346,0,0
1347,0,0
1348,1,0
1349,0,0
1350,0,0
1351,0,1
1352,0,0
1353,0,1
1354,0,0
1355,0,1
1356,0,0
1357,1,1
1358,1,0
1359,1,1
1360,1,1
1361,1,1
1362,1,0
1363,0,0
1364,0,0
1365,1,0
1366,0,1
1367,1,0
1368,1,1
1369,0,0
1370,0,1
1371,0,1
1372,1,0
1373,1,1
1374,0,1
1375,1,1
1376,0,0
1377,0,0
1378,0,1
1379,0,1
1380,0,0
1381,0,1
1382,0,0
1383,0,1
1384,0,1
1385,1,1
1386,0,0
1387,0,0
1388,1,0
1389,0,1
1390,0,0
1391,0,1
1392,0,0
1393,1,1
1394,0,0
1395,0,0
1396,0,1
1397,0,0
1398,0,0
1399,0,1
1400,0,0
1401,1,1
1402,0,1
1403,0,0
1404,0,0
1405,0,0
1406,0,1
1407,1,0
1408,0,1
1409,0,0
1410,1,0
1411,1,0
1412,0,0
1413,1,0
1414,0,0
1415,1,0
1416,0,1
1417,0,0
1418,0,1
1419,0,1
1420,0,0
1421,0,0
1422,0,0
1423,0,0
1424,1,0
1425,0,0
1426,1,0
1427,1,0
1428,0,0
1429,0,1
1430,1,0
1431,0,1
1432,1,1
1433,1,0
1434,0,1
1435,1,0
1436,1,0
1437,0,1
1438,1,0
1439,1,0
1440,0,0
1441,1,0
1442,0,1
1443,0,1
1444,1,0
1445,0,0
1446,1,1
1447,1,0
1448,1,1
1449,1,1
1450,1,1
1451,1,0
1452,0,0
1453,0,1
1454,1,0
1455,0,0
1456,0,0
1457,0,1
1458,0,0
1459,0,0
1460,0,1
1461,0,0
1462,0,0
1463,0,0
1464,0,1
1465,0,0
1466,0,1
1467,0,1
1468,0,1
1469,0,0
1470,0,0
1471,0,1
1472,0,1
1473,0,1
1474,0,1
1475,0,0
1476,0,0
1477,0,0
1478,0,1
1479,0,0
1480,0,1
1481,0,1
1482,0,0
1483,0,0
1484,0,0
1485,1,1
1486,0,0
1487,0,0
1488,0,1
1489,1,0
1490,0,1
1491,0,0
1492,1,1
1493,1,0
1494,0,1
1495,1,1
1496,1,1
1497,1,0
1498,0,0
1499,0,0
1500,0,1
1501,0,1
1502,0,0
1503,0,1
1504,0,1
1505,0,1
1506,1,0
1507,1,1
1508,0,1
1509,0,0
1510,1,1
1511,0,0
1512,1,0
1513,0,1
1514,1,1
1515,1,1
1516,1,0
1517,0,0
1518,0,0
1519,0,1
1520,1,1
1521,1,0
1522,0,0
1523,0,1
1524,0,0
1525,0,1
1526,0,0
1527,0,0
1528,1,0
1529,0,0
1530,0,0
1531,0,1
1532,0,1
1533,0,0
1534,0,0
1535,0,1
1536,0,1
1537,0,1
1538,0,1
1539,0,0
1540,0,0
1541,0,1
1542,1,0
1543,1,1
1544,1,0
1545,1,0
1546,0,0
1547,0,0
1548,0,0
1549,1,0
1550,1,1
1551,0,1
1552,0,0
1553,0,1
1554,1,1
1555,0,1
1556,1,0
1557,1,1
1558,0,0
1559,1,1
1560,0,0
1561,0,1
1562,0,0
1563,1,1
1564,1,0
1565,1,0
1566,1,1
1567,1,1
1568,1,0
1569,1,1
1570,1,1
1571,0,0
1572,0,1
1573,0,1
1574,0,1
1575,0,1
1576,0,0
1577,1,1
1578,1,0
1579,1,1
1580,1,1
1581,1,1
1582,1,0
1583,0,0
1584,0,0
1585,0,1
1586,0,0
1587,0,1
1588,1,0
1589,0,0
1590,0,0
1591,0,1
1592,0,1
1593,0,1
1594,0,0
1595,0,1
1596,0,0
1597,0,0
1598,0,0
1599,1,0
1600,0,0
1601,1,1
1602,1,0
1603,1,0
1604,0,0
1605,1,1
1606,0,1
1607,0,1
1608,0,1
1609,0,0
1610,0,0
1611,0,0
1612,1,0
1613,0,1
1614,0,1
1615,0,0
1616,0,1
1617,0,0
1618,0,1
1619,0,0
1620,0,0
1621,0,0
1622,0,1
1623,0,0
1624,1,1
1625,0,0
1626,1,0
1627,1,0
1628,1,0
1629,1,1
1630,0,0
1631,1,1
1632,0,0
1633,0,1
1634,0,0
1635,1,0
1636,1,0
1637,0,1
1638,1,0
1639,1,1
1640,1,0
1641,1,1
1642,0,0
1643,0,1
1644,1,1
1645,0,0
1646,0,1
1647,0,1
1648,0,1
1649,0,1
1650,0,0
1651,0,0
1652,1,0
1653,1,0
1654,0,0
1655,1,1
1656,0,0
1657,0,0
1658,1,0
1659,1,1
1660,1,0
1661,1,0
1662,1,0
1663,1,1
1664,1,0
1665,1,0
1666,1,1
1667,1,0
1668,1,0
1669,1,1
1670,1,0
1671,1,1
1672,1,0
1673,1,0
1674,1,1
1675,0,1
1676,0,1
1677,1,1
1678,0,0
1679,1,1
1680,1,1
1681,1,1
1682,1,1
1683,1,1
1684,1,0
1685,1,0
1686,1,1
1687,1,1
1688,1,1
1689,0,0
1690,1,1
1691,1,1
1692,1,1
1693,1,0
1694,1,1
1695,0,1
1696,1,0
1697,0,1
1698,0,1
1699,0,1
1700,1,1
1701,1,1
1702,0,0
1703,0,1
1704,1,1
1705,1,1
1706,0,0
1707,1,0
1708,1,1
1709,1,0
1710,1,0
1711,1,0
1712,1,0
1713,1,1
1714,1,1
1715,1,1
1716,1,1
1717,1,1
1718,1,1
1719,1,0
1720,0,0
1721,1,1
1722,0,1
1723,1,0
1724,1,1
1725,1,0
1726,1,1
1727,1,1
1728,1,0
1729,0,0
1730,1,1
1731,1,1
1732,1,1
1733,1,1
1734,0,0
1735,1,0
1736,1,0
1737,1,0
1738,1,1
1739,1,1
1740,1,0
1741,0,0
1742,1,0
1743,1,0
1744,1,1
1745,1,0
1746,1,0
1747,1,0
1748,1,0
1749,1,0
1750,1,0
1751,1,1
1752,1,0
1753,1,0
1754,1,1
1755,1,1
1756,1,0
1757,0,0
1758,1,1
1759,0,1
1760,1,0
1761,0,0
1762,1,0
1763,1,0
1764,0,1
1765,0,0
1766,1,0
1767,1,0
1768,0,0
1769,0,0
1770,0,0
1771,1,1
1772,1,1
1773,0,1
1774,0,1
1775,1,0
1776,0,0
1777,0,0
1778,1,0
1779,0,1
1780,0,1
1781,0,0
1782,0,1
1783,0,1
1784,1,0
1785,1,0
1786,1,1
1787,1,0
1788,1,0
1789,0,0
1790,0,0
1791,1,1
1792,1,1
1793,0,1
1794,1,0
1795,0,0
1796,1,1
1797,0,1
1798,1,1
1799,1,1
1800,1,1
1801,1,1
1802,1,1
1803,1,0
1804,1,0
1805,1,1
1806,0,1
1807,1,1
1808,1,0
1809,1,0
1810,1,1
1811,1,0
1812,1,1
1813,1,1
1814,1,1
1815,1,0
1816,1,1
1817,1,0
1818,1,1
1819,0,1
1820,1,1
1821,0,1
1822,1,0
1823,0,1
1824,1,1
1825,0,1
1826,1,1
1827,1,1
1828,1,1
1829,1,0
1830,1,0
1831,1,1
1832,0,1
1833,1,0
1834,1,1
1835,1,1
1836,1,1
1837,1,1
1838,1,1
1839,1,0
1840,1,0
1841,1,0
1842,1,0
1843,1,0
1844,1,1
1845,1,0
1846,1,1
1847,1,1
1848,1,1
1849,1,1
1850,1,1
1851,1,0
1852,1,1
1853,1,0
1854,1,1
1855,1,1
1856,1,1
1857,1,1
1858,1,0
1859,1,0
1860,1,0
1861,0,0
1862,1,1
1863,1,0
1864,0,1
1865,1,0
1866,1,0
1867,0,1
1868,1,0
1869,0,1
1870,1,0
1871,0,0
1872,1,1
1873,1,1
1874,1,1
1875,1,0
1876,1,1
1877,1,1
1878,1,1
1879,1,0
1880,1,1
1881,1,1
1882,0,0
1883,1,0
1884,1,1
1885,1,1
1886,1,1
1887,1,0
1888,0,0
1889,1,1
1890,1,1
1891,1,0
1892,1,1
1893,1,1
1894,1,1
1895,1,0
1896,1,0
1897,1,0
1898,1,1
1899,1,0
1900,1,0
1901,1,0
1902,1,1
1903,0,1
1904,1,0
1905,1,1
1906,1,0
1907,1,0
1908,0,0
1909,1,0
1910,1,0
1911,1,0
1912,1,1
1913,1,0
1914,1,1
1915,1,0
1916,1,1
1917,1,0
1918,1,1
1919,1,1
1920,1,0
1921,1,1
1922,0,1
1923,1,1
1924,1,0
1925,1,0
1926,1,0
1927,1,1
1928,1,1
1929,1,0
1930,1,1
1931,1,1
1932,0,0
1933,1,0
1934,1,1
1935,1,1
1936,1,1
1937,1,1
1938,1,0
1939,0,1
1940,1,1
1941,0,1
1942,1,0
1943,1,1
1944,1,1
1945,1,1
1946,1,0
1947,1,0
1948,1,0
1949,1,1
1950,1,1
1951,1,1
1952,0,1
1953,1,1
1954,1,0
1955,0,0
1956,1,0
1957,1,1
1958,0,1
1959,0,1
1960,0,1
1961,0,1
1962,1,1
1963,1,1
1964,1,1
1965,1,0
1966,1,0
1967,1,0
1968,1,1
1969,0,0
1970,1,1
1971,1,1
1972,1,1
1973,1,0
1974,1,0
1975,1,0
1976,1,0
1977,0,0
1978,1,0
1979,1,0
1980,1,1
1981,0,1
1982,1,0
1983,1,1
1984,1,1
1985,1,1
1986,1,1
1987,1,1
1988,1,1
1989,1,1
1990,1,1
1991,1,1
1992,1,1
1993,1,0
1994,1,1
1995,1,0
1996,0,1
1997,1,0
1998,0,1
1999,1,1
2000,1,0
2001,1,1
2002,1,0
2003,1,1
2004,1,0
2005,1,1
2006,1,1
2007,1,1
2008,1,1
2009,0,0
2010,1,0
2011,1,0
2012,0,1
2013,1,1
2014,1,0
2015,1,1
2016,1,1
2017,1,1
2018,1,1
2019,1,0
2020,1,1
2021,1,0
2022,1,1
2023,0,1
2024,1,0
2025,1,0
2026,0,0
2027,0,0
2028,0,0
2029,1,1
2030,0,0
2031,1,1
2032,1,1
2033,1,0
2034,1,1
2035,1,1
2036,1,1
2037,0,1
2038,1,0
2039,1,0
2040,1,0
2041,1,1
2042,1,1
2043,1,0
2044,0,0
2045,0,1
2046,1,1
2047,1,1
2048,1,1
2049,1,0
2050,1,0
2051,1,1
2052,0,1
2053,0,0
2054,0,1
2055,1,0
2056,1,0
2057,1,0
2058,0,0
2059,1,0
2060,1,0
2061,1,0
2062,1,0
2063,1,1
2064,1,1
2065,1,1
2066,1,1
2067,1,1
2068,0,1
2069,1,1
2070,0,0
2071,1,1
2072,1,1
2073,1,1
2074,1,0
2075,1,1
2076,1,0
2077,0,0
2078,1,0
2079,1,0
2080,1,0
2081,1,1
2082,1,1
2083,1,1
2084,1,1
2085,1,0
2086,1,1
2087,1,0
2088,1,1
2089,0,1
2090,1,0
2091,1,1
2092,1,0
2093,1,0
2094,1,1
2095,0,0
2096,1,0
2097,1,0
2098,1,1
2099,1,1
2100,1,1
2101,1,1
2102,1,0
2103,1,1
2104,1,0
2105,1,1
2106,1,1
2107,1,1
2108,0,1
2109,1,1
2110,0,0
2111,0,1
2112,1,1
2113,0,1
2114,0,1
2115,1,1
2116,1,1
2117,1,1
2118,0,1
2119,0,1
2120,1,1
2121,1,1
2122,1,1
2123,0,0
2124,1,1
2125,1,1
2126,1,0
2127,1,1
2128,1,1
2129,1,1
2130,1,1
2131,1,0
2132,1,1
2133,1,1
2134,1,0
2135,1,1
2136,1,0
2137,1,1
